event_id,roi_ustrip_min,roi_ustrip_max,roi_vstrip_min,roi_vstrip_max,roi_u_size,roi_v_size,roi_uv_size_sum,roi_2d_size,roi_max_width,ML_success,CURRENT_success
2237,3481.0,3631.0,2597.0,2809.0,151.0,213.0,364.0,32163.0,213.0,False,False
2240,1302.0,1452.0,1449.0,1661.0,151.0,213.0,364.0,32163.0,213.0,True,True
2244,2820.0,2970.0,1971.0,2183.0,151.0,213.0,364.0,32163.0,213.0,True,True
2246,2794.0,2944.0,2208.0,2420.0,151.0,213.0,364.0,32163.0,213.0,False,False
2248,3105.0,3255.0,2266.0,2478.0,151.0,213.0,364.0,32163.0,213.0,False,False
2253,3578.0,3943.0,2925.0,3255.0,366.0,331.0,697.0,121146.0,366.0,True,False
2254,1894.0,2044.0,1899.0,2111.0,151.0,213.0,364.0,32163.0,213.0,True,False
2259,1840.0,1990.0,1321.0,1534.0,151.0,214.0,365.0,32314.0,214.0,True,True
2265,1477.0,1627.0,974.0,1186.0,151.0,213.0,364.0,32163.0,213.0,True,True
2266,1507.0,1728.0,1170.0,1737.0,222.0,568.0,790.0,126096.0,568.0,False,True
2269,1102.0,1252.0,778.0,991.0,151.0,214.0,365.0,32314.0,214.0,True,True
2270,1368.0,1518.0,1403.0,1615.0,151.0,213.0,364.0,32163.0,213.0,True,True
2278,3185.0,3335.0,2710.0,2922.0,151.0,213.0,364.0,32163.0,213.0,True,False
2280,1087.0,1237.0,1336.0,1548.0,151.0,213.0,364.0,32163.0,213.0,True,True
2282,2381.0,2531.0,1791.0,2003.0,151.0,213.0,364.0,32163.0,213.0,True,True
2285,2367.0,2517.0,2208.0,2420.0,151.0,213.0,364.0,32163.0,213.0,False,False
2286,932.0,1219.0,886.0,1487.0,288.0,602.0,890.0,173376.0,602.0,True,True
2287,3258.0,3408.0,2468.0,2680.0,151.0,213.0,364.0,32163.0,213.0,True,False
2290,3136.0,3286.0,2608.0,2820.0,151.0,213.0,364.0,32163.0,213.0,True,True
2294,3321.0,3471.0,2345.0,2557.0,151.0,213.0,364.0,32163.0,213.0,True,True
2295,3419.0,3569.0,2719.0,2931.0,151.0,213.0,364.0,32163.0,213.0,True,True
2297,2254.0,2404.0,1894.0,2107.0,151.0,214.0,365.0,32314.0,214.0,True,False
2300,1037.0,1301.0,1177.0,1735.0,265.0,559.0,824.0,148135.0,559.0,True,True
2303,2727.0,2877.0,1953.0,2166.0,151.0,214.0,365.0,32314.0,214.0,True,False
2307,1163.0,1422.0,1039.0,1621.0,260.0,583.0,843.0,151580.0,583.0,True,False
2308,2582.0,2732.0,2049.0,2262.0,151.0,214.0,365.0,32314.0,214.0,True,True
2310,1505.0,1655.0,1267.0,1480.0,151.0,214.0,365.0,32314.0,214.0,True,True
2311,1045.0,1195.0,1010.0,1222.0,151.0,213.0,364.0,32163.0,213.0,True,True
2312,2297.0,2447.0,1889.0,2101.0,151.0,213.0,364.0,32163.0,213.0,True,False
2319,832.0,1122.0,971.0,1557.0,291.0,587.0,878.0,170817.0,587.0,True,False
2324,1422.0,1572.0,1313.0,1525.0,151.0,213.0,364.0,32163.0,213.0,True,True
2329,1166.0,1316.0,980.0,1192.0,151.0,213.0,364.0,32163.0,213.0,True,False
2332,1540.0,1690.0,1242.0,1454.0,151.0,213.0,364.0,32163.0,213.0,True,True
2335,547.0,697.0,841.0,1053.0,151.0,213.0,364.0,32163.0,213.0,False,False
2339,491.0,828.0,620.0,1253.0,338.0,634.0,972.0,214292.0,634.0,True,False
2340,2659.0,2809.0,2036.0,2248.0,151.0,213.0,364.0,32163.0,213.0,True,True
2342,2730.0,2880.0,2391.0,2603.0,151.0,213.0,364.0,32163.0,213.0,True,True
2343,2669.0,2819.0,2114.0,2326.0,151.0,213.0,364.0,32163.0,213.0,False,False
2344,2308.0,2458.0,1798.0,2010.0,151.0,213.0,364.0,32163.0,213.0,True,True
2346,2327.0,2477.0,2085.0,2297.0,151.0,213.0,364.0,32163.0,213.0,False,True
2349,3158.0,3308.0,2717.0,2929.0,151.0,213.0,364.0,32163.0,213.0,True,True
2350,1025.0,1175.0,990.0,1202.0,151.0,213.0,364.0,32163.0,213.0,True,True
2352,2998.0,3148.0,2561.0,2774.0,151.0,214.0,365.0,32314.0,214.0,True,True
2353,1350.0,1500.0,1437.0,1649.0,151.0,213.0,364.0,32163.0,213.0,False,False
2354,2253.0,2403.0,1602.0,1814.0,151.0,213.0,364.0,32163.0,213.0,True,True
2355,2910.0,3060.0,2538.0,2750.0,151.0,213.0,364.0,32163.0,213.0,False,False
2358,2048.0,2198.0,1634.0,1846.0,151.0,213.0,364.0,32163.0,213.0,True,True
2367,1739.0,1889.0,1251.0,1464.0,151.0,214.0,365.0,32314.0,214.0,True,False
2371,894.0,1044.0,639.0,851.0,151.0,213.0,364.0,32163.0,213.0,False,False
2374,2802.0,2952.0,2396.0,2608.0,151.0,213.0,364.0,32163.0,213.0,True,True
2376,3020.0,3170.0,2667.0,2880.0,151.0,214.0,365.0,32314.0,214.0,True,True
2378,1104.0,1254.0,1244.0,1456.0,151.0,213.0,364.0,32163.0,213.0,True,False
2379,699.0,1004.0,902.0,1494.0,306.0,593.0,899.0,181458.0,593.0,True,False
2381,3686.0,3836.0,2983.0,3195.0,151.0,213.0,364.0,32163.0,213.0,False,False
2386,2945.0,3095.0,2099.0,2311.0,151.0,213.0,364.0,32163.0,213.0,False,False
2388,2228.0,2378.0,2070.0,2283.0,151.0,214.0,365.0,32314.0,214.0,True,False
2390,1443.0,1593.0,1464.0,1677.0,151.0,214.0,365.0,32314.0,214.0,False,False
2397,1528.0,1678.0,1222.0,1435.0,151.0,214.0,365.0,32314.0,214.0,True,True
2399,1163.0,1313.0,1100.0,1312.0,151.0,213.0,364.0,32163.0,213.0,True,False
2401,1841.0,1991.0,1402.0,1614.0,151.0,213.0,364.0,32163.0,213.0,True,True
2402,3064.0,3214.0,2290.0,2502.0,151.0,213.0,364.0,32163.0,213.0,False,False
2403,2495.0,2645.0,2267.0,2479.0,151.0,213.0,364.0,32163.0,213.0,True,False
2405,1498.0,1709.0,1492.0,2013.0,212.0,522.0,734.0,110664.0,522.0,True,True
2410,1513.0,1663.0,1481.0,1693.0,151.0,213.0,364.0,32163.0,213.0,True,False
2411,1265.0,1415.0,1227.0,1439.0,151.0,213.0,364.0,32163.0,213.0,False,False
2413,1847.0,1997.0,1480.0,1692.0,151.0,213.0,364.0,32163.0,213.0,True,False
2414,1905.0,2055.0,1364.0,1576.0,151.0,213.0,364.0,32163.0,213.0,True,True
2415,3363.0,3513.0,2937.0,3149.0,151.0,213.0,364.0,32163.0,213.0,True,False
2426,1363.0,1513.0,1030.0,1242.0,151.0,213.0,364.0,32163.0,213.0,True,False
2428,1177.0,1327.0,882.0,1094.0,151.0,213.0,364.0,32163.0,213.0,True,False
2434,1213.0,1363.0,1018.0,1230.0,151.0,213.0,364.0,32163.0,213.0,True,True
2439,1788.0,1938.0,1699.0,1911.0,151.0,213.0,364.0,32163.0,213.0,False,False
2442,1037.0,1322.0,735.0,1361.0,286.0,627.0,913.0,179322.0,627.0,False,False
2444,550.0,700.0,432.0,644.0,151.0,213.0,364.0,32163.0,213.0,False,False
2449,3301.0,3451.0,2843.0,3055.0,151.0,213.0,364.0,32163.0,213.0,False,False
2450,1036.0,1186.0,827.0,1039.0,151.0,213.0,364.0,32163.0,213.0,True,False
2455,701.0,851.0,977.0,1189.0,151.0,213.0,364.0,32163.0,213.0,True,True
2459,3467.0,3617.0,2877.0,3089.0,151.0,213.0,364.0,32163.0,213.0,True,True
2462,2287.0,2437.0,2102.0,2314.0,151.0,213.0,364.0,32163.0,213.0,False,False
2467,204.0,593.0,160.0,862.0,390.0,703.0,1093.0,274170.0,703.0,True,True
2471,571.0,721.0,652.0,865.0,151.0,214.0,365.0,32314.0,214.0,True,True
2476,197.0,586.0,176.0,875.0,390.0,700.0,1090.0,273000.0,700.0,False,False
2477,1242.0,2972.0,783.0,3230.0,1731.0,2448.0,4179.0,4237488.0,2448.0,False,False
2478,1242.0,2972.0,783.0,3230.0,1731.0,2448.0,4179.0,4237488.0,2448.0,True,True
2484,1875.0,2025.0,1687.0,1899.0,151.0,213.0,364.0,32163.0,213.0,True,False
2486,1663.0,1813.0,1408.0,1620.0,151.0,213.0,364.0,32163.0,213.0,True,False
2489,1474.0,1624.0,1094.0,1306.0,151.0,213.0,364.0,32163.0,213.0,False,False
2490,1291.0,1441.0,1432.0,1644.0,151.0,213.0,364.0,32163.0,213.0,True,False
2493,2510.0,2660.0,2222.0,2434.0,151.0,213.0,364.0,32163.0,213.0,True,True
2496,3130.0,3424.0,2839.0,3190.0,295.0,352.0,647.0,103840.0,352.0,True,True
2497,538.0,868.0,672.0,1298.0,331.0,627.0,958.0,207537.0,627.0,True,False
2499,3415.0,3565.0,2768.0,2980.0,151.0,213.0,364.0,32163.0,213.0,True,False
2501,1572.0,1722.0,1106.0,1318.0,151.0,213.0,364.0,32163.0,213.0,True,True
2502,1203.0,1353.0,858.0,1070.0,151.0,213.0,364.0,32163.0,213.0,False,False
2507,3268.0,3418.0,2879.0,3091.0,151.0,213.0,364.0,32163.0,213.0,True,True
2514,1787.0,1937.0,1409.0,1622.0,151.0,214.0,365.0,32314.0,214.0,True,True
2518,886.0,1036.0,890.0,1102.0,151.0,213.0,364.0,32163.0,213.0,True,False
2521,1993.0,2143.0,1577.0,1789.0,151.0,213.0,364.0,32163.0,213.0,True,False
2525,775.0,925.0,692.0,904.0,151.0,213.0,364.0,32163.0,213.0,True,True
2528,2975.0,3125.0,2535.0,2747.0,151.0,213.0,364.0,32163.0,213.0,False,False
2533,3160.0,3310.0,2735.0,2947.0,151.0,213.0,364.0,32163.0,213.0,True,False
2536,2111.0,2261.0,1645.0,1857.0,151.0,213.0,364.0,32163.0,213.0,True,True
2537,3256.0,3406.0,2847.0,3059.0,151.0,213.0,364.0,32163.0,213.0,True,True
2538,2709.0,2859.0,2117.0,2330.0,151.0,214.0,365.0,32314.0,214.0,True,False
2544,1655.0,1805.0,1184.0,1397.0,151.0,214.0,365.0,32314.0,214.0,True,False
2545,2726.0,2876.0,1946.0,2158.0,151.0,213.0,364.0,32163.0,213.0,True,False
2547,2498.0,2648.0,1603.0,1815.0,151.0,213.0,364.0,32163.0,213.0,False,False
2550,2707.0,2857.0,2291.0,2503.0,151.0,213.0,364.0,32163.0,213.0,True,True
2555,1878.0,2028.0,1742.0,1954.0,151.0,213.0,364.0,32163.0,213.0,False,True
2558,837.0,987.0,1138.0,1350.0,151.0,213.0,364.0,32163.0,213.0,True,True
2560,2090.0,2240.0,1956.0,2168.0,151.0,213.0,364.0,32163.0,213.0,True,True
2561,2137.0,2287.0,1719.0,1931.0,151.0,213.0,364.0,32163.0,213.0,True,False
2562,2338.0,2488.0,1836.0,2048.0,151.0,213.0,364.0,32163.0,213.0,True,True
2565,1173.0,1323.0,1237.0,1449.0,151.0,213.0,364.0,32163.0,213.0,False,False
2568,2353.0,2503.0,1940.0,2152.0,151.0,213.0,364.0,32163.0,213.0,False,False
2573,2867.0,3017.0,2514.0,2726.0,151.0,213.0,364.0,32163.0,213.0,False,True
2577,1171.0,1447.0,631.0,1273.0,277.0,643.0,920.0,178111.0,643.0,True,False
2587,2108.0,2258.0,1491.0,1703.0,151.0,213.0,364.0,32163.0,213.0,True,False
2588,2024.0,2174.0,1412.0,1624.0,151.0,213.0,364.0,32163.0,213.0,True,True
2589,2765.0,2915.0,2482.0,2694.0,151.0,213.0,364.0,32163.0,213.0,False,True
2591,2391.0,2541.0,2008.0,2220.0,151.0,213.0,364.0,32163.0,213.0,False,False
2597,2936.0,3086.0,2553.0,2765.0,151.0,213.0,364.0,32163.0,213.0,True,False
2598,477.0,835.0,302.0,987.0,359.0,686.0,1045.0,246274.0,686.0,True,False
2600,1545.0,1695.0,1594.0,1806.0,151.0,213.0,364.0,32163.0,213.0,True,False
2601,2109.0,2259.0,1558.0,1770.0,151.0,213.0,364.0,32163.0,213.0,True,False
2603,1732.0,1882.0,1496.0,1708.0,151.0,213.0,364.0,32163.0,213.0,True,False
2612,2540.0,2690.0,2209.0,2421.0,151.0,213.0,364.0,32163.0,213.0,False,False
2620,482.0,632.0,648.0,860.0,151.0,213.0,364.0,32163.0,213.0,True,False
2622,1491.0,1641.0,1466.0,1678.0,151.0,213.0,364.0,32163.0,213.0,True,False
2624,1433.0,1583.0,1483.0,1695.0,151.0,213.0,364.0,32163.0,213.0,False,True
2628,2148.0,2298.0,1963.0,2175.0,151.0,213.0,364.0,32163.0,213.0,True,True
2631,2221.0,2371.0,1818.0,2031.0,151.0,214.0,365.0,32314.0,214.0,True,False
2633,1465.0,1615.0,1538.0,1750.0,151.0,213.0,364.0,32163.0,213.0,False,False
2634,1323.0,1473.0,1273.0,1485.0,151.0,213.0,364.0,32163.0,213.0,True,True
2636,1672.0,1822.0,1665.0,1878.0,151.0,214.0,365.0,32314.0,214.0,True,True
2638,849.0,999.0,611.0,824.0,151.0,214.0,365.0,32314.0,214.0,True,True
2641,3099.0,3249.0,2568.0,2781.0,151.0,214.0,365.0,32314.0,214.0,True,False
2644,2596.0,2746.0,2009.0,2222.0,151.0,214.0,365.0,32314.0,214.0,True,True
2645,1514.0,1664.0,1186.0,1398.0,151.0,213.0,364.0,32163.0,213.0,True,True
2650,2252.0,2402.0,1642.0,1854.0,151.0,213.0,364.0,32163.0,213.0,True,True
2652,697.0,847.0,955.0,1167.0,151.0,213.0,364.0,32163.0,213.0,True,False
2656,324.0,674.0,590.0,1222.0,351.0,633.0,984.0,222183.0,633.0,False,False
2658,2010.0,2160.0,1459.0,1671.0,151.0,213.0,364.0,32163.0,213.0,False,False
2660,1494.0,1644.0,1693.0,1905.0,151.0,213.0,364.0,32163.0,213.0,True,True
2661,2642.0,2792.0,2173.0,2385.0,151.0,213.0,364.0,32163.0,213.0,False,False
2669,1747.0,1897.0,1740.0,1952.0,151.0,213.0,364.0,32163.0,213.0,True,False
2673,1702.0,1852.0,1512.0,1724.0,151.0,213.0,364.0,32163.0,213.0,True,True
2675,2460.0,2610.0,2223.0,2435.0,151.0,213.0,364.0,32163.0,213.0,True,True
2677,1238.0,1388.0,1436.0,1648.0,151.0,213.0,364.0,32163.0,213.0,True,False
2680,878.0,1028.0,1179.0,1391.0,151.0,213.0,364.0,32163.0,213.0,True,True
2681,3063.0,3213.0,2552.0,2764.0,151.0,213.0,364.0,32163.0,213.0,False,True
2685,2738.0,2888.0,2427.0,2639.0,151.0,213.0,364.0,32163.0,213.0,True,False
2686,1470.0,1620.0,1330.0,1542.0,151.0,213.0,364.0,32163.0,213.0,True,True
2692,2767.0,2917.0,2173.0,2385.0,151.0,213.0,364.0,32163.0,213.0,True,True
2696,1826.0,1976.0,1552.0,1764.0,151.0,213.0,364.0,32163.0,213.0,True,False
2700,1531.0,1681.0,1434.0,1646.0,151.0,213.0,364.0,32163.0,213.0,True,False
2701,461.0,792.0,741.0,1353.0,332.0,613.0,945.0,203516.0,613.0,False,True
2704,2769.0,2919.0,2123.0,2335.0,151.0,213.0,364.0,32163.0,213.0,True,True
2705,3015.0,3165.0,2219.0,2431.0,151.0,213.0,364.0,32163.0,213.0,True,True
2707,671.0,821.0,528.0,740.0,151.0,213.0,364.0,32163.0,213.0,True,True
2709,1607.0,1757.0,1358.0,1570.0,151.0,213.0,364.0,32163.0,213.0,False,False
2712,3565.0,3928.0,2903.0,3235.0,364.0,333.0,697.0,121212.0,364.0,True,True
2713,1298.0,1448.0,1172.0,1385.0,151.0,214.0,365.0,32314.0,214.0,True,True
2732,1787.0,1937.0,1527.0,1739.0,151.0,213.0,364.0,32163.0,213.0,True,True
2733,3276.0,3426.0,2818.0,3030.0,151.0,213.0,364.0,32163.0,213.0,True,False
2734,1965.0,2115.0,1708.0,1920.0,151.0,213.0,364.0,32163.0,213.0,False,True
2735,2746.0,2896.0,2410.0,2622.0,151.0,213.0,364.0,32163.0,213.0,True,True
2736,3264.0,3414.0,2340.0,2552.0,151.0,213.0,364.0,32163.0,213.0,True,True
2737,1858.0,3588.0,1195.0,3455.0,1731.0,2261.0,3992.0,3913791.0,2261.0,True,False
2741,1321.0,1471.0,1303.0,1515.0,151.0,213.0,364.0,32163.0,213.0,False,False
2742,2996.0,3146.0,2547.0,2759.0,151.0,213.0,364.0,32163.0,213.0,True,True
2744,2266.0,2416.0,2013.0,2225.0,151.0,213.0,364.0,32163.0,213.0,True,False
2745,598.0,748.0,728.0,940.0,151.0,213.0,364.0,32163.0,213.0,True,True
2749,1532.0,1682.0,1523.0,1735.0,151.0,213.0,364.0,32163.0,213.0,False,True
2750,1292.0,1442.0,1374.0,1586.0,151.0,213.0,364.0,32163.0,213.0,False,False
2751,1362.0,1512.0,1405.0,1617.0,151.0,213.0,364.0,32163.0,213.0,True,True
2754,2645.0,2795.0,2414.0,2626.0,151.0,213.0,364.0,32163.0,213.0,True,False
2767,3116.0,3266.0,2523.0,2735.0,151.0,213.0,364.0,32163.0,213.0,True,True
2769,3227.0,3377.0,2307.0,2519.0,151.0,213.0,364.0,32163.0,213.0,True,True
2770,2739.0,2889.0,2174.0,2386.0,151.0,213.0,364.0,32163.0,213.0,False,True
2773,2859.0,3009.0,2370.0,2582.0,151.0,213.0,364.0,32163.0,213.0,True,False
2776,3276.0,3426.0,2697.0,2909.0,151.0,213.0,364.0,32163.0,213.0,True,True
2780,565.0,715.0,526.0,738.0,151.0,213.0,364.0,32163.0,213.0,True,True
2781,2008.0,2158.0,1893.0,2105.0,151.0,213.0,364.0,32163.0,213.0,True,False
2786,1393.0,1626.0,1148.0,1717.0,234.0,570.0,804.0,133380.0,570.0,False,False
2788,2494.0,2644.0,2111.0,2323.0,151.0,213.0,364.0,32163.0,213.0,True,True
2791,2969.0,3119.0,2674.0,2886.0,151.0,213.0,364.0,32163.0,213.0,True,True
2793,2975.0,3125.0,2567.0,2779.0,151.0,213.0,364.0,32163.0,213.0,True,True
2794,746.0,896.0,591.0,803.0,151.0,213.0,364.0,32163.0,213.0,True,True
2796,2174.0,2324.0,1785.0,1998.0,151.0,214.0,365.0,32314.0,214.0,True,False
2798,1082.0,1232.0,1097.0,1309.0,151.0,213.0,364.0,32163.0,213.0,True,True
2804,1873.0,2023.0,1647.0,1859.0,151.0,213.0,364.0,32163.0,213.0,True,False
2808,794.0,944.0,811.0,1023.0,151.0,213.0,364.0,32163.0,213.0,True,True
2816,3536.0,3686.0,2838.0,3050.0,151.0,213.0,364.0,32163.0,213.0,True,False
2817,878.0,1028.0,1075.0,1287.0,151.0,213.0,364.0,32163.0,213.0,True,True
2818,1726.0,1876.0,1368.0,1580.0,151.0,213.0,364.0,32163.0,213.0,True,True
2820,1026.0,1291.0,1168.0,1728.0,266.0,561.0,827.0,149226.0,561.0,True,True
2821,2566.0,2716.0,2309.0,2521.0,151.0,213.0,364.0,32163.0,213.0,True,True
2822,2473.0,2623.0,2216.0,2428.0,151.0,213.0,364.0,32163.0,213.0,False,True
2823,593.0,919.0,673.0,1300.0,327.0,628.0,955.0,205356.0,628.0,True,True
2824,2614.0,2764.0,2236.0,2449.0,151.0,214.0,365.0,32314.0,214.0,True,True
2825,3183.0,3333.0,2391.0,2603.0,151.0,213.0,364.0,32163.0,213.0,True,False
2831,3192.0,3342.0,2908.0,3120.0,151.0,213.0,364.0,32163.0,213.0,False,True
2833,880.0,1030.0,841.0,1053.0,151.0,213.0,364.0,32163.0,213.0,True,False
2835,2371.0,2521.0,2007.0,2219.0,151.0,213.0,364.0,32163.0,213.0,True,True
2836,2861.0,3011.0,2446.0,2658.0,151.0,213.0,364.0,32163.0,213.0,True,True
2837,2490.0,2640.0,2083.0,2295.0,151.0,213.0,364.0,32163.0,213.0,True,True
2844,1062.0,1212.0,1099.0,1311.0,151.0,213.0,364.0,32163.0,213.0,True,False
2845,3100.0,3250.0,2488.0,2700.0,151.0,213.0,364.0,32163.0,213.0,True,True
2847,1362.0,1512.0,1405.0,1617.0,151.0,213.0,364.0,32163.0,213.0,True,False
2848,2383.0,2533.0,2023.0,2236.0,151.0,214.0,365.0,32314.0,214.0,True,True
2849,1112.0,1376.0,1023.0,1607.0,265.0,585.0,850.0,155025.0,585.0,True,True
2851,2656.0,2806.0,2334.0,2546.0,151.0,213.0,364.0,32163.0,213.0,True,True
2860,3598.0,3965.0,2953.0,3279.0,368.0,327.0,695.0,120336.0,368.0,False,False
2862,3598.0,3965.0,2953.0,3279.0,368.0,327.0,695.0,120336.0,368.0,True,False
2866,2737.0,2887.0,2283.0,2495.0,151.0,213.0,364.0,32163.0,213.0,True,False
2869,3413.0,3563.0,2965.0,3177.0,151.0,213.0,364.0,32163.0,213.0,True,True
2870,1535.0,1685.0,1245.0,1457.0,151.0,213.0,364.0,32163.0,213.0,True,True
2871,1641.0,1791.0,1520.0,1732.0,151.0,213.0,364.0,32163.0,213.0,True,True
2872,2803.0,2953.0,2388.0,2600.0,151.0,213.0,364.0,32163.0,213.0,True,False
2875,1375.0,1525.0,1317.0,1529.0,151.0,213.0,364.0,32163.0,213.0,True,True
2877,1614.0,1764.0,1409.0,1621.0,151.0,213.0,364.0,32163.0,213.0,True,False
2878,3237.0,3387.0,2874.0,3086.0,151.0,213.0,364.0,32163.0,213.0,True,False
2880,2691.0,2841.0,2079.0,2291.0,151.0,213.0,364.0,32163.0,213.0,True,True
2887,2477.0,2627.0,2157.0,2369.0,151.0,213.0,364.0,32163.0,213.0,True,False
2892,1040.0,1190.0,1014.0,1226.0,151.0,213.0,364.0,32163.0,213.0,True,False
2895,665.0,815.0,671.0,883.0,151.0,213.0,364.0,32163.0,213.0,True,True
2896,2829.0,2979.0,2605.0,2817.0,151.0,213.0,364.0,32163.0,213.0,False,True
2897,965.0,1259.0,690.0,1322.0,295.0,633.0,928.0,186735.0,633.0,True,True
2898,2352.0,2502.0,1627.0,1840.0,151.0,214.0,365.0,32314.0,214.0,True,False
2902,522.0,672.0,469.0,681.0,151.0,213.0,364.0,32163.0,213.0,True,True
2906,3108.0,3258.0,2860.0,3072.0,151.0,213.0,364.0,32163.0,213.0,True,True
2911,1655.0,1805.0,1645.0,1857.0,151.0,213.0,364.0,32163.0,213.0,True,True
2914,957.0,1107.0,878.0,1090.0,151.0,213.0,364.0,32163.0,213.0,True,False
2915,2809.0,2959.0,2474.0,2686.0,151.0,213.0,364.0,32163.0,213.0,False,False
2921,1910.0,2060.0,1767.0,1979.0,151.0,213.0,364.0,32163.0,213.0,True,False
2922,1233.0,1383.0,1256.0,1468.0,151.0,213.0,364.0,32163.0,213.0,True,True
2926,1822.0,1972.0,1695.0,1907.0,151.0,213.0,364.0,32163.0,213.0,True,False
2928,2055.0,2205.0,1913.0,2125.0,151.0,213.0,364.0,32163.0,213.0,True,True
2948,3445.0,3595.0,2690.0,2902.0,151.0,213.0,364.0,32163.0,213.0,True,False
2951,3286.0,3436.0,2755.0,2967.0,151.0,213.0,364.0,32163.0,213.0,True,False
2953,2206.0,2356.0,1548.0,1760.0,151.0,213.0,364.0,32163.0,213.0,False,False
2957,2041.0,2191.0,1839.0,2051.0,151.0,213.0,364.0,32163.0,213.0,True,True
2963,1923.0,2073.0,1855.0,2067.0,151.0,213.0,364.0,32163.0,213.0,False,False
2966,1962.0,3692.0,1195.0,3455.0,1731.0,2261.0,3992.0,3913791.0,2261.0,True,True
2967,1967.0,2117.0,1428.0,1640.0,151.0,213.0,364.0,32163.0,213.0,True,False
2972,2228.0,2378.0,1796.0,2008.0,151.0,213.0,364.0,32163.0,213.0,True,False
2973,1578.0,1728.0,1222.0,1434.0,151.0,213.0,364.0,32163.0,213.0,True,True
2975,1468.0,1618.0,1570.0,1782.0,151.0,213.0,364.0,32163.0,213.0,False,False
2976,2213.0,2363.0,1495.0,1707.0,151.0,213.0,364.0,32163.0,213.0,True,True
2977,2444.0,2594.0,2271.0,2483.0,151.0,213.0,364.0,32163.0,213.0,True,True
2982,3471.0,3621.0,2907.0,3119.0,151.0,213.0,364.0,32163.0,213.0,True,True
2983,1823.0,1973.0,1831.0,2043.0,151.0,213.0,364.0,32163.0,213.0,True,False
2984,1673.0,1823.0,1350.0,1562.0,151.0,213.0,364.0,32163.0,213.0,True,False
2989,982.0,1132.0,1038.0,1250.0,151.0,213.0,364.0,32163.0,213.0,True,False
2994,1152.0,1302.0,1226.0,1438.0,151.0,213.0,364.0,32163.0,213.0,True,True
2995,476.0,626.0,704.0,916.0,151.0,213.0,364.0,32163.0,213.0,False,True
2996,2868.0,3018.0,2581.0,2793.0,151.0,213.0,364.0,32163.0,213.0,True,False
2997,2053.0,2203.0,1962.0,2174.0,151.0,213.0,364.0,32163.0,213.0,True,True
3002,2636.0,2786.0,1735.0,1947.0,151.0,213.0,364.0,32163.0,213.0,True,True
3007,3452.0,3602.0,2946.0,3158.0,151.0,213.0,364.0,32163.0,213.0,False,False
3013,2150.0,2311.0,1604.0,2112.0,162.0,509.0,671.0,82458.0,509.0,False,False
3015,1906.0,2056.0,1923.0,2135.0,151.0,213.0,364.0,32163.0,213.0,False,False
3016,2079.0,3809.0,1293.0,3455.0,1731.0,2163.0,3894.0,3744153.0,2163.0,True,True
3028,2385.0,2535.0,1682.0,1894.0,151.0,213.0,364.0,32163.0,213.0,True,True
3032,3290.0,3440.0,2492.0,2704.0,151.0,213.0,364.0,32163.0,213.0,True,True
3034,1597.0,1796.0,1556.0,2068.0,200.0,513.0,713.0,102600.0,513.0,True,True
3036,2563.0,2713.0,2169.0,2381.0,151.0,213.0,364.0,32163.0,213.0,False,False
3040,1127.0,1277.0,1227.0,1440.0,151.0,214.0,365.0,32314.0,214.0,True,True
3046,2598.0,2748.0,1702.0,1914.0,151.0,213.0,364.0,32163.0,213.0,True,True
3048,719.0,869.0,637.0,849.0,151.0,213.0,364.0,32163.0,213.0,True,False
3049,2975.0,3125.0,2417.0,2629.0,151.0,213.0,364.0,32163.0,213.0,False,False
3050,1301.0,1451.0,1064.0,1276.0,151.0,213.0,364.0,32163.0,213.0,True,True
3051,1965.0,2115.0,1794.0,2006.0,151.0,213.0,364.0,32163.0,213.0,True,True
3052,1392.0,1628.0,1071.0,1651.0,237.0,581.0,818.0,137697.0,581.0,True,True
3053,3161.0,3311.0,2560.0,2772.0,151.0,213.0,364.0,32163.0,213.0,True,True
3054,2186.0,2336.0,1881.0,2093.0,151.0,213.0,364.0,32163.0,213.0,True,True
3055,2293.0,2443.0,1935.0,2147.0,151.0,213.0,364.0,32163.0,213.0,False,False
3057,2233.0,2383.0,2087.0,2299.0,151.0,213.0,364.0,32163.0,213.0,True,True
3060,886.0,1199.0,463.0,1128.0,314.0,666.0,980.0,209124.0,666.0,False,False
3063,1349.0,1598.0,847.0,1458.0,250.0,612.0,862.0,153000.0,612.0,True,True
3070,451.0,826.0,72.0,793.0,376.0,722.0,1098.0,271472.0,722.0,True,True
3074,1943.0,2093.0,1773.0,1986.0,151.0,214.0,365.0,32314.0,214.0,True,True
3076,1154.0,1304.0,1211.0,1423.0,151.0,213.0,364.0,32163.0,213.0,True,False
3077,1304.0,1537.0,1366.0,1901.0,234.0,536.0,770.0,125424.0,536.0,True,True
3079,1896.0,2046.0,1811.0,2023.0,151.0,213.0,364.0,32163.0,213.0,True,True
3080,2959.0,3109.0,2106.0,2318.0,151.0,213.0,364.0,32163.0,213.0,True,True
3081,827.0,1117.0,994.0,1575.0,291.0,582.0,873.0,169362.0,582.0,True,True
3083,962.0,1235.0,1112.0,1678.0,274.0,567.0,841.0,155358.0,567.0,True,True
3087,2553.0,2703.0,2148.0,2360.0,151.0,213.0,364.0,32163.0,213.0,True,True
3088,2537.0,2687.0,1859.0,2072.0,151.0,214.0,365.0,32314.0,214.0,True,True
