event_id blob_id cy cx iy ix y_strip x_strip area real_area
8017 2 137.000000 26.000000 137 26 1552 1499 1 1
8017 3 191.500000 26.000000 192 26 1647 1499 2 2
8018 0 33.000000 13.500000 33 14 2186 2536 12 12
8019 0 34.000000 51.000000 34 51 2723 3041 1 1
8019 1 51.000000 57.000000 51 57 2753 3047 1 1
8019 2 62.333333 28.666667 62 29 2767 3015 3 3
8019 3 63.000000 53.000000 63 53 2768 3043 1 1
8019 4 70.000000 52.000000 70 52 2784 3042 1 1
8019 5 96.000000 52.875000 96 53 2826 3043 8 8
8020 0 72.320755 41.377358 72 41 2673 3050 53 53
8021 0 9.000000 37.000000 9 37 659 815 1 1
8021 1 60.500000 37.000000 60 37 773 815 2 2
8022 0 60.358974 26.871795 60 27 1905 2250 39 39
8022 1 60.500000 49.500000 60 50 1905 2278 2 2
8022 2 102.500000 29.000000 102 29 1993 2252 4 4
8022 3 102.750000 26.750000 103 27 1994 2250 4 4
8022 4 102.000000 50.000000 102 50 1993 2278 1 1
8022 5 105.000000 25.000000 105 25 1996 2248 1 1
8023 0 20.565217 75.260870 21 75 1134 1163 23 23
8023 1 94.000000 75.333333 94 75 1232 1163 36 36
8024 0 20.000000 12.000000 20 12 1680 1942 9 9
8025 0 73.500000 11.500000 74 12 919 866 16 16
8026 0 54.088235 6.058824 54 6 2944 3601 34 34
8026 1 61.000000 51.000000 61 51 2976 3661 1 1
8027 0 36.137931 26.448276 36 26 1187 954 29 29
8028 0 55.000000 22.500000 55 22 1472 1803 12 12
8029 0 186.681818 47.272727 187 47 1431 1073 22 22
8029 1 187.000000 85.000000 187 85 1431 1111 1 1
8029 2 220.000000 48.000000 220 48 1512 1074 1 1
8029 3 273.080000 46.720000 273 47 1583 1073 25 25
8030 0 49.000000 21.500000 49 22 2413 2646 30 30
8031 0 26.500000 26.500000 26 26 2259 2533 2 2
8031 1 105.625000 26.500000 106 26 2349 2533 32 32
8032 0 117.000000 71.000000 117 71 1051 728 1 1
8032 1 126.000000 92.000000 126 92 1084 801 15 15
8033 0 49.500000 41.500000 50 42 2347 2682 36 36
8034 0 97.000000 35.000000 97 35 2583 3265 3 3
8035 0 26.000000 35.500000 26 36 2973 3318 2 2
8036 0 31.000000 11.500000 31 12 899 932 56 56
8037 0 44.105263 34.578947 44 35 2088 2452 19 19
8038 0 44.000000 34.000000 44 34 2504 2941 1 1
8038 1 64.000000 47.000000 64 47 2524 2973 1 1
8038 2 92.600000 33.900000 93 34 2557 2941 10 10
8039 0 38.000000 12.000000 38 12 2186 2560 3 3
8040 0 39.000000 17.000000 39 17 1174 1089 1 1
8040 1 55.000000 95.000000 55 95 1200 1188 1 1
8040 2 69.500000 18.000000 70 18 1215 1090 6 6
8040 3 69.000000 59.000000 69 59 1214 1140 1 1
8040 4 69.000000 95.000000 69 95 1214 1188 1 1
8040 5 83.000000 71.000000 83 71 1253 1152 1 1
8040 6 99.000000 95.000000 99 95 1283 1188 1 1
8040 7 101.000000 27.000000 101 27 1285 1099 1 1
8040 8 101.000000 59.000000 101 59 1285 1140 1 1
8041 0 36.500000 23.000000 36 23 2602 3174 6 6
8042 0 51.214286 31.814286 51 32 1511 1435 70 70
8043 0 21.500000 20.500000 22 20 2128 2455 16 16
8044 0 70.500000 62.500000 70 62 1157 1190 24 24
8044 1 129.000000 69.500000 129 70 1304 1204 20 20
8044 2 129.000000 63.000000 129 63 1304 1191 1 1
8045 0 39.000000 17.000000 39 17 2402 2709 1 1
8045 1 52.666667 17.333333 53 17 2416 2709 3 3
8045 2 80.333333 35.350000 80 35 2448 2740 60 60
8045 3 76.000000 40.000000 76 40 2444 2745 1 1
8045 4 77.000000 17.000000 77 17 2445 2709 1 1
8045 5 108.500000 17.500000 108 18 2482 2710 4 4
8045 6 143.000000 17.250000 143 17 2521 2709 4 4
8046 0 8.000000 34.000000 8 34 2983 3647 1 1
8046 1 43.000000 61.000000 43 61 3049 3742 1 1
8046 2 88.875000 34.125000 89 34 3140 3647 8 8
8046 3 89.000000 61.000000 89 61 3140 3742 1 1
8047 0 80.000000 98.500000 80 98 3273 3796 6 6
8048 0 54.000000 24.000000 54 24 2380 2785 1 1
8048 1 54.000000 37.000000 54 37 2380 2816 1 1
8048 2 60.500000 38.263158 60 38 2386 2817 38 38
8049 0 54.558140 50.906977 55 51 3095 3508 43 43
8050 0 29.000000 15.000000 29 15 1345 1600 1 1
8051 0 68.500000 37.500000 68 38 1625 1712 16 16
8052 0 46.500000 19.500000 46 20 2470 2895 16 16
8053 0 38.000000 26.500000 38 26 1377 1436 6 6
8054 0 37.666667 48.333333 38 48 1523 1727 3 3
8054 1 38.000000 26.500000 38 26 1523 1689 2 2
8054 2 53.666667 21.333333 54 21 1544 1676 3 3
8054 3 53.666667 26.333333 54 26 1544 1689 3 3
8054 4 82.200000 21.400000 82 21 1584 1676 5 5
8055 0 45.142857 61.928571 45 62 2965 3331 14 14
8055 1 52.000000 8.000000 52 8 2973 3250 1 1
8055 2 52.000000 62.000000 52 62 2973 3331 1 1
8056 0 57.000000 29.578947 57 30 2209 2743 19 19
8056 1 74.666667 29.666667 75 30 2258 2743 3 3
8057 0 19.125000 24.000000 19 24 2196 2530 8 8
8057 1 19.000000 35.000000 19 35 2196 2541 1 1
8057 2 19.000000 39.000000 19 39 2196 2545 1 1
8057 3 71.500000 23.500000 72 24 2275 2530 2 2
8057 4 71.000000 39.000000 71 39 2274 2545 1 1
8057 5 79.000000 39.000000 79 39 2282 2545 1 1
8057 6 119.000000 47.000000 119 47 2327 2553 1 1
8057 7 127.500000 23.500000 128 24 2336 2530 4 4
8058 0 36.500000 11.083333 36 11 1118 1056 12 12
8058 1 36.500000 16.000000 36 16 1118 1061 2 2
8058 2 36.400000 57.800000 36 58 1118 1112 5 5
8058 3 36.000000 72.000000 36 72 1118 1126 1 1
8058 4 36.500000 79.625000 36 80 1118 1134 8 8
8059 0 35.687500 8.250000 36 8 764 737 16 16
8060 0 13.800000 41.900000 14 42 2624 2935 10 10
8060 1 18.500000 42.000000 18 42 2628 2935 12 12
8060 2 42.000000 42.000000 42 42 2662 2935 1 1
8060 3 49.000000 41.500000 49 42 2669 2935 2 2
8060 4 68.000000 42.000000 68 42 2698 2935 1 1
8061 0 125.526316 76.315789 126 76 947 1066 19 19
8061 1 125.000000 125.000000 125 125 946 1119 1 1
8061 2 126.000000 83.000000 126 83 947 1073 1 1
8061 3 126.000000 148.000000 126 148 947 1167 1 1
8062 0 55.128205 24.666667 55 25 1728 2419 39 39
8063 0 11.500000 8.500000 12 8 588 602 16 16
8064 0 30.400000 76.800000 30 77 2922 3220 5 5
8065 0 72.500000 26.500000 72 26 1770 1717 4 4
8066 0 6.250000 71.750000 6 72 885 1063 4 4
8066 1 61.000000 71.000000 61 71 981 1062 1 1
8066 2 79.666667 39.000000 80 39 1007 1030 3 3
8066 3 79.000000 71.000000 79 71 1006 1062 1 1
8067 0 77.500000 19.000000 78 19 2658 2845 28 28
8068 0 70.818182 39.636364 71 40 1871 1983 11 11
8068 1 70.000000 34.000000 70 34 1870 1968 1 1
8068 2 113.000000 34.000000 113 34 1952 1968 1 1
8068 3 113.000000 40.000000 113 40 1952 1983 3 3
8069 0 46.000000 23.500000 46 24 1346 1298 6 6
8070 0 56.131148 8.081967 56 8 1800 1842 61 61
8071 0 19.156863 16.901961 19 17 2012 2124 51 51
8072 0 57.500000 1.500000 58 2 2807 3519 16 16
8073 0 58.500000 40.000000 58 40 2850 3373 30 30
8074 0 46.000000 19.000000 46 19 1658 2280 49 49
8075 0 24.000000 32.000000 24 32 1868 2109 1 1
8075 1 71.000000 27.000000 71 27 1933 2084 1 1
8075 2 80.714286 27.000000 81 27 1962 2084 7 7
8076 0 0.714286 38.142857 1 38 1866 1985 7 7
8076 1 3.000000 39.000000 3 39 1868 1986 1 1
8076 2 56.666667 12.000000 57 12 1976 1954 3 3
8076 3 56.000000 38.000000 56 38 1975 1985 1 1
8076 4 112.000000 38.000000 112 38 2051 1985 1 1
8077 0 63.000000 398.500000 63 398 1269 2923 2 2
8077 1 340.000000 398.000000 340 398 1916 2923 1 1
8077 2 513.333333 398.666667 513 399 2300 2924 3 3
8077 3 529.500000 398.500000 530 398 2320 2923 4 4
8077 4 535.333333 398.666667 535 399 2327 2924 3 3
8077 5 647.500000 398.500000 648 398 2661 2923 4 4
8078 0 54.500000 26.000000 54 26 1603 2035 6 6
8079 0 25.000000 27.000000 25 27 1866 2304 1 1
8079 1 43.421053 27.368421 43 27 1910 2304 19 19
8079 2 42.857143 34.285714 43 34 1910 2311 7 7
8079 3 43.000000 1.000000 43 1 1910 2229 1 1
8079 4 46.000000 35.000000 46 35 1913 2312 1 1
8080 0 72.000000 25.000000 72 25 1332 1631 1 1
8080 1 72.000000 27.000000 72 27 1332 1633 1 1
8080 2 72.000000 56.500000 72 56 1332 1676 2 2
8081 0 2.000000 48.000000 2 48 1572 1535 1 1
8081 1 21.142857 47.428571 21 47 1594 1534 7 7
8081 2 52.000000 48.000000 52 48 1679 1535 1 1
8081 3 62.545455 47.909091 63 48 1700 1535 33 33
8081 4 67.000000 47.000000 67 47 1704 1534 1 1
8081 5 69.000000 47.000000 69 47 1706 1534 1 1
8081 6 94.000000 48.000000 94 48 1737 1535 1 1
8082 0 34.588235 47.352941 35 47 1617 2298 17 17
8083 0 43.500000 33.500000 44 34 2381 2519 4 4
8083 1 59.000000 33.000000 59 33 2397 2518 1 1
8084 0 64.500000 80.000000 64 80 3018 3560 20 20
8086 0 21.000000 21.000000 21 21 1381 1750 1 1
8086 1 73.000000 21.500000 73 22 1521 1751 20 20
8087 0 65.500000 56.000000 66 56 1167 1065 22 22
8087 1 70.500000 56.000000 70 56 1200 1065 22 22
8088 0 69.000000 25.500000 69 26 1319 1226 20 20
8089 0 53.000000 27.000000 53 27 811 538 1 1
8089 1 62.000000 35.000000 62 35 843 570 63 63
8090 0 51.000000 49.500000 51 50 2685 2941 2 2
8091 0 25.500000 32.500000 26 32 2052 2146 8 8
8091 1 27.000000 27.000000 27 27 2053 2125 1 1
8091 2 36.000000 16.000000 36 16 2062 2113 1 1
8091 3 36.000000 18.000000 36 18 2062 2115 1 1
8091 4 47.000000 27.000000 47 27 2074 2125 1 1
8091 5 93.000000 27.000000 93 27 2174 2125 1 1
8091 6 93.000000 32.500000 93 32 2174 2146 2 2
8092 0 72.200000 24.600000 72 25 1891 2708 5 5
8093 0 13.000000 18.000000 13 18 3023 3554 1 1
8093 1 18.500000 37.000000 18 37 3030 3586 20 20
8094 0 68.000000 48.363636 68 48 1745 2235 11 11
8094 1 168.952381 48.619048 169 49 1947 2236 21 21
8094 2 169.000000 67.000000 169 67 1947 2288 1 1
8094 3 226.444444 66.944444 226 67 2039 2288 18 18
8095 0 53.727273 31.590909 54 32 2033 1986 22 22
8096 0 90.000000 206.000000 90 206 1510 2548 1 1
8096 1 162.500000 162.500000 162 162 1633 2452 4 4
8096 2 162.500000 206.000000 162 206 1633 2548 2 2
8096 3 163.000000 48.500000 163 48 1634 2165 2 2
8096 4 163.000000 291.000000 163 291 1634 2753 1 1
8096 5 333.000000 163.000000 333 163 1911 2453 3 3
8096 6 333.000000 291.500000 333 292 1911 2754 4 4
8096 7 338.000000 290.000000 338 290 1917 2752 1 1
8096 8 561.500000 206.000000 562 206 2383 2548 2 2
8096 9 561.000000 291.000000 561 291 2382 2753 1 1
8096 10 612.500000 349.500000 612 350 2473 2834 24 24
8096 11 637.600000 349.600000 638 350 2510 2834 15 15
8096 12 637.666667 480.000000 638 480 2510 3105 18 18
8097 0 68.000000 23.000000 68 23 1789 2414 1 1
8098 0 64.500000 24.000000 64 24 2609 3352 12 12
8099 0 157.000000 48.500000 157 48 1848 1710 6 6
8099 1 164.000000 48.000000 164 48 1858 1710 1 1
8099 2 176.000000 48.500000 176 48 1875 1710 6 6
8100 0 23.869565 19.826087 24 20 2249 2641 23 23
8102 0 104.000000 40.500000 104 40 1861 2656 28 28
8103 0 27.000000 25.500000 27 26 684 801 6 6
8103 1 53.000000 21.000000 53 21 755 792 1 1
8104 0 21.000000 66.000000 21 66 2446 3081 9 9
8105 0 77.000000 32.636364 77 33 1179 1339 11 11
8105 1 76.833333 67.833333 77 68 1179 1379 6 6
8106 0 33.500000 20.000000 34 20 1872 2028 18 18
8107 0 78.000000 66.000000 78 66 1246 1500 1 1
8107 1 142.000000 66.000000 142 66 1398 1500 1 1
8107 2 146.000000 66.500000 146 66 1421 1500 2 2
8108 0 57.000000 18.000000 57 18 2673 3241 9 9
8109 0 2.000000 6.000000 2 6 1885 2256 1 1
8109 1 49.000000 7.000000 49 7 1991 2257 9 9
8109 2 48.800000 14.600000 49 15 1991 2270 10 10
8109 3 71.000000 7.000000 71 7 2031 2257 1 1
8109 4 93.000000 7.000000 93 7 2060 2257 1 1
8110 0 43.000000 33.000000 43 33 2045 2370 9 9
8111 0 67.000000 25.500000 67 26 2194 2313 12 12
8112 0 122.000000 91.500000 122 92 955 1090 36 36
8113 0 111.000000 56.500000 111 56 1137 1516 2 2
8113 1 128.658537 42.243902 129 42 1170 1484 41 41
8114 0 39.000000 110.500000 39 110 442 770 2 2
8115 0 63.500000 31.500000 64 32 1875 2014 8 8
8116 0 33.500000 49.500000 34 50 1262 1236 16 16
8116 1 48.000000 50.000000 48 50 1306 1236 3 3
8117 0 217.000000 38.000000 217 38 1820 1390 9 9
8118 0 6.500000 46.500000 6 46 1824 1964 24 24
8119 0 33.000000 14.000000 33 14 2164 3013 3 3
8120 0 155.000000 69.000000 155 69 1295 965 1 1
8120 1 155.000000 77.000000 155 77 1295 973 1 1
8120 2 219.000000 70.000000 219 70 1453 966 15 15
8121 0 111.000000 67.500000 111 68 1471 1137 12 12
8122 0 55.500000 36.000000 56 36 2276 2627 2 2
8123 0 68.000000 17.000000 68 17 1964 2614 15 15
8124 0 56.000000 23.000000 56 23 1783 2185 3 3
8124 1 83.000000 27.000000 83 27 1862 2215 1 1
8125 0 38.500000 12.500000 38 12 2059 2537 16 16
8125 1 66.894737 12.421053 67 12 2124 2537 19 19
8126 0 175.500000 54.000000 176 54 1251 1743 20 20
8126 1 232.000000 54.000000 232 54 1392 1743 1 1
8127 0 96.000000 92.000000 96 92 1444 1378 1 1
8127 1 133.000000 42.500000 133 42 1483 1282 28 28
8127 2 133.000000 91.074074 133 91 1483 1377 27 27
8127 3 182.000000 92.000000 182 92 1545 1378 1 1
8128 0 49.000000 15.000000 49 15 1143 1406 9 9
8129 0 62.250000 52.416667 62 52 2208 2978 24 24
8130 0 37.000000 25.000000 37 25 2438 2794 1 1
8130 1 50.500000 15.500000 50 16 2464 2778 2 2
8130 2 51.000000 25.500000 51 26 2465 2795 12 12
8130 3 51.000000 55.000000 51 55 2465 2827 1 1
8130 4 89.000000 55.000000 89 55 2547 2827 1 1
8131 0 41.500000 12.500000 42 12 2513 3140 2 2
8131 1 41.000000 45.000000 41 45 2512 3175 1 1
8131 2 41.000000 49.000000 41 49 2512 3179 1 1
8131 3 57.000000 59.000000 57 59 2535 3189 1 1
8131 4 60.500000 13.500000 60 14 2538 3142 2 2
8131 5 60.500000 24.500000 60 24 2538 3152 2 2
8131 6 60.000000 44.000000 60 44 2538 3174 1 1
8131 7 60.000000 46.000000 60 46 2538 3176 1 1
8131 8 61.000000 49.000000 61 49 2539 3179 1 1
8131 9 66.500000 48.000000 66 48 2546 3178 2 2
8131 10 67.000000 17.000000 67 17 2547 3145 1 1
8131 11 67.000000 45.000000 67 45 2547 3175 1 1
8131 12 83.000000 57.000000 83 57 2563 3187 1 1
8131 13 84.000000 18.000000 84 18 2564 3146 1 1
8131 14 102.000000 14.000000 102 14 2583 3142 1 1
8131 15 107.000000 24.666667 107 25 2588 3153 3 3
8131 16 106.000000 46.000000 106 46 2587 3176 1 1
8131 17 107.666667 48.000000 108 48 2589 3178 3 3
8131 18 108.000000 23.000000 108 23 2589 3151 1 1
8131 19 116.090909 47.909091 116 48 2607 3178 11 11
8131 20 116.500000 13.500000 116 14 2607 3142 2 2
8131 21 116.000000 24.000000 116 24 2607 3152 1 1
8132 0 39.500000 33.000000 40 33 2262 2241 18 18
8133 0 54.500000 14.000000 54 14 2735 3645 6 6
8134 0 8.000000 13.000000 8 13 830 663 1 1
8134 1 74.000000 13.000000 74 13 914 663 15 15
8134 2 88.857143 12.714286 89 13 939 663 7 7
8135 0 58.000000 37.000000 58 37 1809 2032 3 3
8136 0 60.000000 13.500000 60 14 2057 2399 18 18
8137 0 92.000000 82.000000 92 82 853 734 1 1
8137 1 165.000000 25.000000 165 25 1048 634 1 1
8137 2 165.000000 61.000000 165 61 1048 687 1 1
8137 3 165.000000 99.000000 165 99 1048 786 1 1
8137 4 212.903846 99.596154 213 100 1125 787 52 52
8138 0 43.894737 25.578947 44 26 1656 1973 19 19
8139 0 41.000000 18.500000 41 18 1151 972 20 20
8140 0 69.000000 24.500000 69 24 2448 2873 6 6
8141 0 35.000000 78.000000 35 78 1220 1220 1 1
8141 1 35.000000 119.500000 35 120 1220 1301 2 2
8141 2 94.666667 4.333333 95 4 1290 1104 3 3
8141 3 95.000000 83.500000 95 84 1290 1232 12 12
8141 4 95.000000 105.000000 95 105 1290 1264 1 1
8141 5 134.500000 78.000000 134 78 1349 1220 2 2
8141 6 135.000000 105.000000 135 105 1350 1264 1 1
8141 7 146.000000 78.000000 146 78 1384 1220 1 1
8141 8 175.000000 105.000000 175 105 1422 1264 1 1
8141 9 176.000000 84.000000 176 84 1423 1232 1 1
8141 10 225.000000 78.000000 225 78 1503 1220 1 1
8143 0 52.000000 50.500000 52 50 2520 2712 2 2
8144 0 38.000000 29.500000 38 30 2812 3316 42 42
8145 0 152.000000 44.000000 152 44 1234 829 1 1
8145 1 159.850000 44.450000 160 44 1242 829 20 20
8145 2 205.000000 29.000000 205 29 1306 803 1 1
8145 3 252.000000 44.000000 252 44 1364 829 1 1
8146 0 57.000000 29.000000 57 29 1980 2405 1 1
8146 1 57.000000 81.000000 57 81 1980 2502 1 1
8146 2 75.000000 29.000000 75 29 2002 2405 1 1
8146 3 87.000000 21.000000 87 21 2015 2394 1 1
8146 4 87.000000 29.000000 87 29 2015 2405 1 1
8146 5 87.000000 81.000000 87 81 2015 2502 1 1
8147 0 25.085106 25.872340 25 26 1496 1990 47 47
8148 0 43.125000 60.125000 43 60 1539 1431 8 8
8148 1 74.032787 42.065574 74 42 1572 1399 61 61
8148 2 70.000000 46.000000 70 46 1568 1403 1 1
8148 3 71.333333 60.333333 71 60 1569 1431 3 3
8148 4 83.500000 60.500000 84 60 1588 1431 4 4
8149 0 47.000000 11.000000 47 11 1837 2169 15 15
8149 1 47.500000 29.500000 48 30 1838 2196 2 2
8150 0 133.000000 48.500000 133 48 943 519 6 6
8151 0 35.500000 11.000000 36 11 707 852 12 12
8152 0 92.500000 44.500000 92 44 1556 1506 4 4
8153 0 175.000000 79.000000 175 79 969 1011 35 35
8154 0 85.000000 34.500000 85 34 1154 942 2 2
8155 0 65.500000 26.000000 66 26 2888 3222 42 42
8156 0 28.000000 45.500000 28 46 1838 2509 20 20
8157 0 12.578947 32.894737 13 33 1165 1015 19 19
8157 1 129.928571 32.857143 130 33 1374 1015 14 14
8158 0 50.000000 19.500000 50 20 2215 2434 20 20
8159 0 36.000000 14.000000 36 14 2577 3371 1 1
8160 0 18.500000 10.000000 18 10 2170 2710 2 2
8160 1 50.000000 10.000000 50 10 2241 2710 1 1
8160 2 54.000000 10.000000 54 10 2245 2710 1 1
8160 3 69.000000 10.000000 69 10 2263 2710 1 1
8160 4 75.000000 10.000000 75 10 2270 2710 1 1
8160 5 79.000000 15.000000 79 15 2274 2716 1 1
8160 6 93.000000 15.500000 93 16 2309 2717 12 12
8161 0 68.285714 24.000000 68 24 1141 868 7 7
8162 0 23.909091 26.363636 24 26 1325 1353 11 11
8162 1 24.000000 20.000000 24 20 1325 1347 1 1
8162 2 35.500000 26.500000 36 26 1337 1353 4 4
8162 3 36.000000 20.000000 36 20 1337 1347 1 1
8163 0 56.500000 57.500000 56 58 2029 2721 24 24
8164 0 54.500000 28.500000 54 28 1221 1246 4 4
8165 0 57.000000 40.000000 57 40 814 577 1 1
8166 0 52.088235 20.941176 52 21 1995 2775 34 34
8167 0 28.000000 34.296296 28 34 728 956 27 27
8168 0 37.000000 19.000000 37 19 1867 1939 1 1
8168 1 49.500000 25.500000 50 26 1899 1946 4 4
8169 0 51.000000 34.500000 51 34 2509 3299 12 12
8170 0 31.000000 13.500000 31 14 2556 2661 12 12
8171 0 0.000000 16.000000 0 16 1759 2020 1 1
8171 1 13.500000 16.000000 14 16 1787 2020 2 2
8171 2 46.500000 16.000000 46 16 1841 2020 2 2
8172 0 44.000000 30.000000 44 30 2458 3309 9 9
8173 0 46.000000 74.000000 46 74 807 1055 1 1
8173 1 69.000000 58.000000 69 58 862 1038 7 7
8173 2 69.000000 63.500000 69 64 862 1044 2 2
8173 3 74.000000 59.500000 74 60 866 1040 30 30
8173 4 74.000000 72.500000 74 72 866 1053 24 24
8173 5 74.200000 78.600000 74 79 866 1060 5 5
8174 0 53.000000 25.500000 53 26 2092 2551 2 2
8175 0 62.400000 53.400000 62 53 1637 2031 15 15
8175 1 69.000000 53.000000 69 53 1644 2031 1 1
8176 0 53.500000 1.500000 54 2 1047 1223 16 16
8177 0 120.500000 54.500000 120 54 1098 868 16 16
8178 0 11.000000 26.500000 11 26 2645 3019 6 6
8178 1 11.000000 10.000000 11 10 2645 2980 1 1
8178 2 70.000000 34.000000 70 34 2762 3038 1 1
8179 0 17.600000 84.500000 18 84 1158 1164 10 10
8180 0 30.000000 22.500000 30 22 819 1035 36 36
8181 0 77.000000 12.500000 77 12 2614 3225 6 6
8182 0 45.000000 106.000000 45 106 1389 1200 9 9
8182 1 45.000000 69.000000 45 69 1389 1139 1 1
8182 2 61.000000 105.000000 61 105 1410 1199 1 1
8183 0 54.000000 34.000000 54 34 1001 1239 35 35
8184 0 87.000000 23.000000 87 23 1783 1882 49 49
8185 0 44.000000 7.500000 44 8 2660 3325 6 6
8186 0 48.000000 36.500000 48 36 2640 3501 12 12
8187 0 82.000000 36.000000 82 36 1865 2596 9 9
8188 0 14.500000 18.000000 14 18 1043 1229 12 12
8189 0 71.000000 52.568627 71 53 1543 1324 51 51
8190 0 9.000000 59.500000 9 60 2000 2527 6 6
8191 0 105.000000 31.000000 105 31 1679 1609 25 25
8192 0 55.000000 30.000000 55 30 868 1090 1 1
8192 1 55.666667 33.000000 56 33 869 1093 3 3
8192 2 56.000000 37.000000 56 37 869 1097 1 1
8192 3 56.000000 82.000000 56 82 869 1144 1 1
8192 4 78.500000 34.000000 78 34 909 1094 6 6
8192 5 92.500000 80.500000 92 80 983 1142 32 32
8193 0 38.000000 36.000000 38 36 1183 1545 9 9
8194 0 11.000000 63.000000 11 63 1398 1895 1 1
8194 1 72.000000 94.000000 72 94 1501 1935 9 9
8196 0 51.000000 12.500000 51 12 2007 2353 20 20
8197 0 12.000000 20.500000 12 20 1526 1337 20 20
8198 0 94.000000 29.000000 94 29 2641 2896 9 9
8199 0 38.000000 41.000000 38 41 1908 2287 9 9
8200 0 37.000000 55.500000 37 56 994 1269 12 12
8201 0 41.500000 31.000000 42 31 932 937 12 12
8202 0 47.500000 36.000000 48 36 1803 1699 30 30
8203 0 7.000000 43.000000 7 43 485 584 1 1
8203 1 70.500000 43.500000 70 44 762 585 4 4
8203 2 96.000000 43.000000 96 43 845 584 1 1
8204 0 64.000000 13.000000 64 13 1135 935 3 3
8205 0 50.555556 30.277778 51 30 2828 3397 18 18
8206 0 11.000000 39.000000 11 39 2213 2824 1 1
8206 1 12.000000 26.000000 12 26 2214 2810 1 1
8206 2 50.166667 38.666667 50 39 2271 2824 6 6
8206 3 50.500000 26.000000 50 26 2271 2810 6 6
8206 4 78.666667 26.666667 79 27 2304 2811 3 3
8206 5 87.500000 26.000000 88 26 2334 2810 2 2
8206 6 92.857143 17.928571 93 18 2339 2779 14 14
8206 7 111.333333 26.333333 111 26 2368 2810 3 3
8207 0 61.500000 6.000000 62 6 1425 1728 20 20
8208 0 40.000000 26.500000 40 26 453 480 30 30
8209 0 60.500000 17.000000 60 17 2683 3431 6 6
8211 0 26.333333 16.666667 26 17 2681 3213 3 3
8211 1 46.000000 16.000000 46 16 2701 3212 1 1
8212 0 50.076923 26.307692 50 26 2201 2699 13 13
8213 0 21.800000 29.760000 22 30 1207 1138 75 75
8214 0 79.000000 53.500000 79 54 1588 1595 20 20
8215 0 37.500000 57.000000 38 57 2865 3572 12 12
8216 0 48.500000 21.000000 48 21 1088 824 20 20
8217 0 36.000000 32.000000 36 32 1340 1731 1 1
8217 1 55.500000 32.000000 56 32 1384 1731 20 20
8218 0 69.500000 41.500000 70 42 899 1045 48 48
8219 0 108.000000 35.500000 108 36 2188 2943 56 56
8220 0 37.040000 11.920000 37 12 2268 3116 50 50
8220 1 78.000000 23.000000 78 23 2315 3149 1 1
8221 0 19.000000 7.500000 19 8 2289 3079 2 2
8222 0 60.333333 27.333333 60 27 1851 1983 3 3
8222 1 61.000000 37.000000 61 37 1852 2003 1 1
8222 2 67.000000 27.000000 67 27 1880 1983 1 1
8222 3 105.000000 27.000000 105 27 2002 1983 9 9
8222 4 105.000000 37.000000 105 37 2002 2003 1 1
8223 0 120.000000 41.500000 120 42 2910 3213 2 2
8224 0 31.000000 24.000000 31 24 1431 1820 25 25
8225 0 55.500000 48.000000 56 48 2726 2956 10 10
8226 0 32.500000 23.000000 32 23 1801 1845 6 6
8228 0 13.076923 18.115385 13 18 1257 1347 26 26
8229 0 53.589744 45.230769 54 45 2540 3482 39 39
8229 1 86.000000 46.000000 86 46 2580 3483 1 1
8230 0 85.200000 39.600000 85 40 2402 3268 5 5
8230 1 85.400000 13.800000 85 14 2402 3207 5 5
8231 0 36.000000 41.000000 36 41 1982 2311 25 25
8232 0 47.000000 43.500000 47 44 2091 3012 2 2
8232 1 64.000000 44.000000 64 44 2114 3012 1 1
8232 2 76.500000 43.500000 76 44 2128 3012 4 4
8232 3 88.500000 43.500000 88 44 2140 3012 4 4
8232 4 89.000000 63.000000 89 63 2141 3045 1 1
8232 5 102.000000 44.000000 102 44 2157 3012 1 1
8233 0 36.000000 34.000000 36 34 2401 3011 1 1
8233 1 73.500000 16.000000 74 16 2441 2985 30 30
8233 2 73.363636 34.000000 73 34 2440 3011 11 11
8233 3 73.000000 24.000000 73 24 2440 2999 1 1
8233 4 102.000000 34.000000 102 34 2493 3011 9 9
8233 5 102.000000 16.000000 102 16 2493 2985 1 1
8233 6 112.000000 34.000000 112 34 2505 3011 1 1
8234 0 58.500000 2.500000 58 2 1133 773 48 48
8235 0 68.000000 9.500000 68 10 2550 2629 6 6
8236 0 38.666667 35.666667 39 36 1554 1893 3 3
8236 1 39.000000 43.500000 39 44 1554 1908 12 12
8236 2 49.000000 35.000000 49 35 1569 1892 1 1
8236 3 49.000000 37.000000 49 37 1569 1894 1 1
8236 4 49.000000 43.000000 49 43 1569 1907 1 1
8237 0 81.000000 36.500000 81 36 2308 2526 12 12
8238 0 63.000000 13.000000 63 13 1737 1904 1 1
8238 1 65.000000 13.000000 65 13 1739 1904 1 1
8238 2 84.173913 13.000000 84 13 1761 1904 23 23
8239 0 28.000000 42.500000 28 42 2525 2891 2 2
8239 1 30.875000 41.250000 31 41 2528 2890 8 8
8239 2 57.687500 41.812500 58 42 2556 2891 16 16
8240 0 8.000000 30.000000 8 30 2270 2613 1 1
8240 1 70.000000 26.000000 70 26 2358 2609 1 1
8240 2 104.000000 30.000000 104 30 2397 2613 1 1
8240 3 122.937500 29.406250 123 29 2417 2612 32 32
8240 4 135.000000 93.000000 135 93 2437 2704 1 1
