event_id,n_u_fired,n_v_fired,roi_ustrip_min,roi_ustrip_max,roi_vstrip_min,roi_vstrip_max,n_uv_fired_sum,n_uv_fired_product,roi_u_width,roi_v_width,roi_uv_width_product,ML_success,CURRENT_success
452,31,65,2499.0,2649.0,2249.0,2461.0,96,2015,151.0,213.0,32163.0,True,True
458,106,227,501.0,849.0,429.0,1094.0,333,24062,349.0,666.0,232434.0,True,True
461,30,82,3511.0,3661.0,2966.0,3178.0,112,2460,151.0,213.0,32163.0,True,True
462,52,51,1353.0,1503.0,1299.0,1511.0,103,2652,151.0,213.0,32163.0,True,True
465,32,67,1976.0,2126.0,1781.0,1993.0,99,2144,151.0,213.0,32163.0,True,False
467,33,107,1311.0,1461.0,904.0,1116.0,140,3531,151.0,213.0,32163.0,False,True
471,72,135,1711.0,1861.0,1472.0,1684.0,207,9720,151.0,213.0,32163.0,True,True
474,66,52,2333.0,2483.0,1632.0,1845.0,118,3432,151.0,214.0,32314.0,True,False
476,42,91,2214.0,2364.0,1642.0,1854.0,133,3822,151.0,213.0,32163.0,False,False
480,35,33,660.0,810.0,522.0,735.0,68,1155,151.0,214.0,32314.0,True,True
482,71,61,2309.0,2459.0,1908.0,2120.0,132,4331,151.0,213.0,32163.0,True,True
492,30,87,1540.0,1690.0,1662.0,1874.0,117,2610,151.0,213.0,32163.0,False,True
494,50,68,3424.0,3574.0,2778.0,2990.0,118,3400,151.0,213.0,32163.0,True,False
495,20,57,1547.0,1697.0,1410.0,1622.0,77,1140,151.0,213.0,32163.0,True,False
497,53,52,771.0,921.0,928.0,1140.0,105,2756,151.0,213.0,32163.0,True,False
503,48,80,755.0,905.0,870.0,1082.0,128,3840,151.0,213.0,32163.0,True,False
504,37,90,1632.0,1782.0,1685.0,1897.0,127,3330,151.0,213.0,32163.0,True,True
506,23,84,2303.0,2453.0,1966.0,2178.0,107,1932,151.0,213.0,32163.0,True,False
508,43,68,1287.0,1437.0,1366.0,1578.0,111,2924,151.0,213.0,32163.0,True,True
514,58,102,2176.0,2326.0,1748.0,1960.0,160,5916,151.0,213.0,32163.0,False,False
518,56,45,746.0,896.0,743.0,955.0,101,2520,151.0,213.0,32163.0,False,True
523,61,187,425.0,766.0,638.0,1266.0,248,11407,342.0,629.0,215118.0,True,False
528,40,122,1915.0,2065.0,1316.0,1528.0,162,4880,151.0,213.0,32163.0,True,True
535,49,60,3327.0,3477.0,2829.0,3041.0,109,2940,151.0,213.0,32163.0,True,True
537,38,60,2925.0,3075.0,2144.0,2356.0,98,2280,151.0,213.0,32163.0,False,True
549,61,91,1203.0,1353.0,974.0,1186.0,152,5551,151.0,213.0,32163.0,True,True
550,55,110,2300.0,2450.0,2314.0,2526.0,165,6050,151.0,213.0,32163.0,True,True
554,62,282,368.0,711.0,651.0,1274.0,344,17484,344.0,624.0,214656.0,False,False
555,27,79,2637.0,2787.0,1881.0,2094.0,106,2133,151.0,214.0,32314.0,False,False
556,48,46,3441.0,3591.0,2985.0,3197.0,94,2208,151.0,213.0,32163.0,True,False
559,5,17,454.0,604.0,418.0,630.0,22,85,151.0,213.0,32163.0,False,False
560,69,175,752.0,1046.0,1015.0,1591.0,244,12075,295.0,577.0,170215.0,True,False
561,21,80,1507.0,1657.0,1578.0,1790.0,101,1680,151.0,213.0,32163.0,False,False
568,85,95,2642.0,2792.0,2290.0,2502.0,180,8075,151.0,213.0,32163.0,True,True
573,34,100,2108.0,2258.0,2094.0,2307.0,134,3400,151.0,214.0,32314.0,True,True
574,93,120,1070.0,1220.0,1054.0,1266.0,213,11160,151.0,213.0,32163.0,True,True
575,23,97,1950.0,2100.0,1477.0,1689.0,120,2231,151.0,213.0,32163.0,True,True
577,27,49,2368.0,2518.0,1990.0,2202.0,76,1323,151.0,213.0,32163.0,False,True
589,59,96,2857.0,3007.0,2110.0,2323.0,155,5664,151.0,214.0,32314.0,True,True
592,49,65,2682.0,2832.0,1945.0,2157.0,114,3185,151.0,213.0,32163.0,True,False
600,57,91,2452.0,2602.0,2232.0,2444.0,148,5187,151.0,213.0,32163.0,True,True
604,21,51,2681.0,2831.0,2482.0,2694.0,72,1071,151.0,213.0,32163.0,True,True
606,56,105,2047.0,2197.0,1608.0,1821.0,161,5880,151.0,214.0,32314.0,False,True
608,35,66,2107.0,2257.0,1613.0,1825.0,101,2310,151.0,213.0,32163.0,True,True
610,19,52,1496.0,1646.0,1537.0,1750.0,71,988,151.0,214.0,32314.0,True,True
613,75,77,1637.0,1787.0,1210.0,1422.0,152,5775,151.0,213.0,32163.0,True,True
614,96,96,3073.0,3361.0,2770.0,3129.0,192,9216,289.0,360.0,104040.0,True,False
615,59,67,2340.0,2490.0,2121.0,2333.0,126,3953,151.0,213.0,32163.0,False,False
620,77,96,1460.0,1610.0,1550.0,1762.0,173,7392,151.0,213.0,32163.0,True,True
621,16,84,1472.0,1622.0,1184.0,1396.0,100,1344,151.0,213.0,32163.0,False,False
629,64,85,1987.0,2137.0,1721.0,1934.0,149,5440,151.0,214.0,32314.0,False,True
630,71,49,1452.0,1602.0,1327.0,1539.0,120,3479,151.0,213.0,32163.0,True,False
631,36,100,2322.0,2472.0,1779.0,1991.0,136,3600,151.0,213.0,32163.0,True,True
635,24,29,3472.0,3622.0,2980.0,3192.0,53,696,151.0,213.0,32163.0,True,True
637,53,64,1434.0,1584.0,1162.0,1374.0,117,3392,151.0,213.0,32163.0,True,True
638,40,18,773.0,923.0,822.0,1035.0,58,720,151.0,214.0,32314.0,False,False
643,18,95,1854.0,2004.0,1601.0,1814.0,113,1710,151.0,214.0,32314.0,True,True
647,51,79,1285.0,1435.0,1497.0,1709.0,130,4029,151.0,213.0,32163.0,True,False
650,65,77,1337.0,1487.0,921.0,1133.0,142,5005,151.0,213.0,32163.0,True,True
656,61,87,1875.0,2025.0,1578.0,1790.0,148,5307,151.0,213.0,32163.0,True,False
660,45,79,1825.0,1975.0,1393.0,1605.0,124,3555,151.0,213.0,32163.0,False,True
661,65,91,1420.0,1570.0,1034.0,1246.0,156,5915,151.0,213.0,32163.0,True,True
665,36,88,1576.0,1726.0,1640.0,1852.0,124,3168,151.0,213.0,32163.0,True,True
672,66,78,2290.0,2440.0,1972.0,2185.0,144,5148,151.0,214.0,32314.0,True,False
674,48,119,3325.0,3475.0,2819.0,3032.0,167,5712,151.0,214.0,32314.0,False,False
675,64,77,1329.0,1479.0,1561.0,1773.0,141,4928,151.0,213.0,32163.0,True,True
677,16,92,2416.0,2566.0,1952.0,2165.0,108,1472,151.0,214.0,32314.0,True,False
680,15,21,554.0,704.0,538.0,750.0,36,315,151.0,213.0,32163.0,True,False
681,37,167,1065.0,1327.0,1167.0,1727.0,204,6179,263.0,561.0,147543.0,True,False
685,45,76,2057.0,2207.0,1469.0,1681.0,121,3420,151.0,213.0,32163.0,True,False
686,50,94,3045.0,3195.0,2550.0,2762.0,144,4700,151.0,213.0,32163.0,False,True
688,52,58,3255.0,3405.0,2790.0,3003.0,110,3016,151.0,214.0,32314.0,True,True
691,42,78,1296.0,1446.0,1431.0,1644.0,120,3276,151.0,214.0,32314.0,True,True
696,47,229,2040.0,2200.0,1212.0,1769.0,276,10763,161.0,558.0,89838.0,True,False
700,54,130,2044.0,2194.0,1807.0,2019.0,184,7020,151.0,213.0,32163.0,True,False
701,35,46,3013.0,3163.0,2710.0,2922.0,81,1610,151.0,213.0,32163.0,True,True
702,152,217,868.0,1152.0,1042.0,1617.0,369,32984,285.0,576.0,164160.0,True,True
713,111,229,1304.0,1554.0,926.0,1526.0,340,25419,251.0,601.0,150851.0,True,True
715,54,91,2156.0,2306.0,1805.0,2017.0,145,4914,151.0,213.0,32163.0,True,True
717,71,75,816.0,966.0,942.0,1154.0,146,5325,151.0,213.0,32163.0,True,True
719,40,97,2567.0,2717.0,2355.0,2568.0,137,3880,151.0,214.0,32314.0,True,True
720,65,81,1874.0,2024.0,1719.0,1931.0,146,5265,151.0,213.0,32163.0,True,True
723,37,88,1398.0,1548.0,1567.0,1779.0,125,3256,151.0,213.0,32163.0,True,True
724,91,71,2807.0,2957.0,2456.0,2668.0,162,6461,151.0,213.0,32163.0,True,True
726,30,182,1979.0,2140.0,1543.0,2060.0,212,5460,162.0,518.0,83916.0,True,True
728,42,67,1578.0,1728.0,1099.0,1311.0,109,2814,151.0,213.0,32163.0,True,True
731,88,90,2581.0,2731.0,2101.0,2313.0,178,7920,151.0,213.0,32163.0,True,True
743,29,74,1739.0,1889.0,1290.0,1502.0,103,2146,151.0,213.0,32163.0,True,True
745,117,109,1056.0,1206.0,1057.0,1270.0,226,12753,151.0,214.0,32314.0,False,False
750,34,37,3478.0,3628.0,2796.0,3008.0,71,1258,151.0,213.0,32163.0,True,False
761,36,69,3313.0,3463.0,2644.0,2856.0,105,2484,151.0,213.0,32163.0,True,False
763,47,172,458.0,815.0,343.0,1020.0,219,8084,358.0,678.0,242724.0,True,False
764,34,54,1285.0,1435.0,1299.0,1511.0,88,1836,151.0,213.0,32163.0,True,True
765,55,115,2022.0,2172.0,1804.0,2016.0,170,6325,151.0,213.0,32163.0,True,True
767,68,96,3119.0,3269.0,2735.0,2947.0,164,6528,151.0,213.0,32163.0,True,True
769,59,81,1295.0,1445.0,1342.0,1554.0,140,4779,151.0,213.0,32163.0,False,True
770,54,113,1782.0,1932.0,1506.0,1718.0,167,6102,151.0,213.0,32163.0,True,False
771,56,110,2379.0,2529.0,1656.0,1868.0,166,6160,151.0,213.0,32163.0,False,False
774,72,110,1926.0,2076.0,1937.0,2149.0,182,7920,151.0,213.0,32163.0,True,False
777,51,82,1304.0,1454.0,1279.0,1491.0,133,4182,151.0,213.0,32163.0,True,True
778,67,202,1231.0,1497.0,739.0,1366.0,269,13534,267.0,628.0,167676.0,True,True
779,82,66,1094.0,1244.0,911.0,1124.0,148,5412,151.0,214.0,32314.0,True,True
782,73,163,409.0,746.0,693.0,1311.0,236,11899,338.0,619.0,209222.0,True,True
784,50,89,794.0,944.0,1062.0,1274.0,139,4450,151.0,213.0,32163.0,False,False
789,30,123,389.0,733.0,619.0,1249.0,153,3690,345.0,631.0,217695.0,True,True
793,88,63,3493.0,3849.0,2766.0,3113.0,151,5544,357.0,348.0,124236.0,True,True
800,66,98,1322.0,1472.0,991.0,1203.0,164,6468,151.0,213.0,32163.0,True,False
805,57,80,2625.0,2775.0,2355.0,2567.0,137,4560,151.0,213.0,32163.0,True,True
806,45,90,2647.0,2797.0,2227.0,2439.0,135,4050,151.0,213.0,32163.0,False,False
807,42,74,2989.0,3139.0,2560.0,2772.0,116,3108,151.0,213.0,32163.0,False,False
810,34,87,1320.0,1470.0,1459.0,1671.0,121,2958,151.0,213.0,32163.0,True,True
814,111,71,1006.0,1156.0,684.0,896.0,182,7881,151.0,213.0,32163.0,True,False
825,57,65,3434.0,3584.0,2735.0,2947.0,122,3705,151.0,213.0,32163.0,False,False
827,28,92,2777.0,2927.0,2031.0,2243.0,120,2576,151.0,213.0,32163.0,True,True
828,56,88,1869.0,2019.0,1750.0,1962.0,144,4928,151.0,213.0,32163.0,True,True
833,13,79,3424.0,3574.0,2407.0,2619.0,92,1027,151.0,213.0,32163.0,True,False
845,27,94,3212.0,3362.0,2602.0,2814.0,121,2538,151.0,213.0,32163.0,True,False
846,41,67,1306.0,1456.0,1422.0,1635.0,108,2747,151.0,214.0,32314.0,True,True
852,32,93,1478.0,1628.0,1438.0,1650.0,125,2976,151.0,213.0,32163.0,False,False
853,50,90,871.0,1021.0,1075.0,1287.0,140,4500,151.0,213.0,32163.0,True,True
856,93,125,2674.0,2910.0,2426.0,2829.0,218,11625,237.0,404.0,95748.0,False,False
857,43,58,2787.0,2937.0,2543.0,2755.0,101,2494,151.0,213.0,32163.0,True,True
858,74,82,2985.0,3135.0,2448.0,2660.0,156,6068,151.0,213.0,32163.0,True,True
860,42,115,2029.0,2179.0,1576.0,1788.0,157,4830,151.0,213.0,32163.0,False,False
863,51,81,895.0,1045.0,1156.0,1368.0,132,4131,151.0,213.0,32163.0,True,False
865,46,184,2238.0,2409.0,1453.0,1977.0,230,8464,172.0,525.0,90300.0,True,False
866,48,121,1943.0,2093.0,1416.0,1628.0,169,5808,151.0,213.0,32163.0,True,False
867,65,71,2578.0,2728.0,2412.0,2624.0,136,4615,151.0,213.0,32163.0,True,True
868,381,557,2525.0,3967.0,1715.0,3455.0,938,212217,1443.0,1741.0,2512263.0,True,True
872,77,246,422.0,765.0,599.0,1233.0,323,18942,344.0,635.0,218440.0,True,True
873,20,69,1230.0,1380.0,1097.0,1309.0,89,1380,151.0,213.0,32163.0,True,False
874,70,281,1179.0,1440.0,964.0,1558.0,351,19670,262.0,595.0,155890.0,True,True
882,59,78,2703.0,2853.0,2204.0,2416.0,137,4602,151.0,213.0,32163.0,True,True
887,40,83,2257.0,2407.0,1630.0,1842.0,123,3320,151.0,213.0,32163.0,True,True
888,81,121,1539.0,1689.0,1567.0,1779.0,202,9801,151.0,213.0,32163.0,False,True
889,50,110,2966.0,3116.0,2567.0,2779.0,160,5500,151.0,213.0,32163.0,True,True
4449,70,249,654.0,971.0,751.0,1367.0,319,17430,318.0,617.0,196206.0,False,False
4451,101,122,2844.0,2994.0,2538.0,2750.0,223,12322,151.0,213.0,32163.0,True,True
4452,47,74,2782.0,2932.0,2334.0,2546.0,121,3478,151.0,213.0,32163.0,True,False
4455,30,58,1859.0,2009.0,1677.0,1889.0,88,1740,151.0,213.0,32163.0,True,True
4456,41,28,3520.0,3670.0,2884.0,3096.0,69,1148,151.0,213.0,32163.0,False,False
4458,99,197,578.0,905.0,677.0,1303.0,296,19503,328.0,627.0,205656.0,True,False
4461,25,65,1815.0,1965.0,1252.0,1464.0,90,1625,151.0,213.0,32163.0,True,True
4465,62,86,3216.0,3366.0,2229.0,2442.0,148,5332,151.0,214.0,32314.0,True,True
4467,31,63,2524.0,2674.0,2153.0,2365.0,94,1953,151.0,213.0,32163.0,False,False
4475,54,71,1704.0,1854.0,1636.0,1848.0,125,3834,151.0,213.0,32163.0,False,False
4481,26,77,2136.0,2286.0,2128.0,2340.0,103,2002,151.0,213.0,32163.0,True,False
4482,23,75,2807.0,2957.0,2031.0,2243.0,98,1725,151.0,213.0,32163.0,True,True
4483,52,75,2414.0,2564.0,1918.0,2130.0,127,3900,151.0,213.0,32163.0,False,False
4486,52,84,3379.0,3529.0,2894.0,3107.0,136,4368,151.0,214.0,32314.0,True,True
4487,61,57,3301.0,3451.0,2768.0,2980.0,118,3477,151.0,213.0,32163.0,True,True
4494,42,77,1960.0,2110.0,1703.0,1915.0,119,3234,151.0,213.0,32163.0,False,False
4495,56,69,2931.0,3081.0,2417.0,2629.0,125,3864,151.0,213.0,32163.0,True,False
4497,62,163,290.0,665.0,276.0,960.0,225,10106,376.0,685.0,257560.0,False,False
4500,103,211,291.0,653.0,450.0,1105.0,314,21733,363.0,656.0,238128.0,False,False
4506,42,92,3315.0,3465.0,2727.0,2939.0,134,3864,151.0,213.0,32163.0,False,False
4510,71,91,1652.0,1802.0,1499.0,1711.0,162,6461,151.0,213.0,32163.0,True,False
4511,19,76,1644.0,1794.0,1755.0,1967.0,95,1444,151.0,213.0,32163.0,False,False
4513,36,72,2981.0,3131.0,2680.0,2892.0,108,2592,151.0,213.0,32163.0,True,False
4514,26,74,2319.0,2469.0,1946.0,2158.0,100,1924,151.0,213.0,32163.0,True,False
4518,91,75,3156.0,3306.0,2733.0,2945.0,166,6825,151.0,213.0,32163.0,True,False
4519,19,106,3169.0,3319.0,2538.0,2750.0,125,2014,151.0,213.0,32163.0,True,True
4520,133,223,2661.0,2898.0,1950.0,2407.0,356,29659,238.0,458.0,109004.0,True,True
4521,58,107,1755.0,1905.0,1628.0,1840.0,165,6206,151.0,213.0,32163.0,True,False
4522,44,109,2369.0,2519.0,1832.0,2044.0,153,4796,151.0,213.0,32163.0,True,True
4523,28,88,1226.0,1376.0,1229.0,1441.0,116,2464,151.0,213.0,32163.0,True,True
4527,30,82,1874.0,2024.0,1554.0,1766.0,112,2460,151.0,213.0,32163.0,True,False
4530,58,91,2959.0,3109.0,2209.0,2421.0,149,5278,151.0,213.0,32163.0,True,True
4534,33,156,1332.0,1563.0,1368.0,1904.0,189,5148,232.0,537.0,124584.0,True,True
4538,66,98,3459.0,3609.0,2853.0,3065.0,164,6468,151.0,213.0,32163.0,True,True
4540,30,56,1784.0,1934.0,1285.0,1497.0,86,1680,151.0,213.0,32163.0,True,True
4542,45,88,2969.0,3243.0,2672.0,3044.0,133,3960,275.0,373.0,102575.0,False,False
4543,50,103,2491.0,2641.0,1913.0,2125.0,153,5150,151.0,213.0,32163.0,False,True
4544,49,69,3207.0,3357.0,2588.0,2800.0,118,3381,151.0,213.0,32163.0,False,False
4548,39,75,2749.0,2899.0,2337.0,2549.0,114,2925,151.0,213.0,32163.0,False,False
4551,53,67,2424.0,2574.0,1786.0,1998.0,120,3551,151.0,213.0,32163.0,True,True
4552,102,87,2879.0,3029.0,2384.0,2596.0,189,8874,151.0,213.0,32163.0,True,True
4553,51,89,3064.0,3214.0,2136.0,2348.0,140,4539,151.0,213.0,32163.0,False,True
4556,28,67,3489.0,3639.0,2941.0,3153.0,95,1876,151.0,213.0,32163.0,True,True
4560,23,15,3512.0,3662.0,3008.0,3220.0,38,345,151.0,213.0,32163.0,True,True
4562,72,25,1097.0,1247.0,1057.0,1269.0,97,1800,151.0,213.0,32163.0,False,True
4565,59,52,2835.0,2985.0,2570.0,2782.0,111,3068,151.0,213.0,32163.0,True,False
4570,81,64,1062.0,1212.0,1173.0,1385.0,145,5184,151.0,213.0,32163.0,True,True
4572,54,109,351.0,715.0,374.0,1044.0,163,5886,365.0,671.0,244915.0,True,False
4573,33,120,775.0,925.0,841.0,1053.0,153,3960,151.0,213.0,32163.0,False,False
4574,71,42,997.0,1147.0,723.0,935.0,113,2982,151.0,213.0,32163.0,True,True
4575,85,118,2374.0,2524.0,1918.0,2131.0,203,10030,151.0,214.0,32314.0,True,True
4578,82,204,1420.0,1640.0,1452.0,1977.0,286,16728,221.0,526.0,116246.0,True,False
4580,36,70,2271.0,2421.0,1924.0,2136.0,106,2520,151.0,213.0,32163.0,True,True
4583,52,96,1760.0,1910.0,1822.0,2035.0,148,4992,151.0,214.0,32314.0,False,False
4587,51,99,1593.0,1743.0,1257.0,1469.0,150,5049,151.0,213.0,32163.0,True,True
4593,30,112,1780.0,1930.0,1351.0,1563.0,142,3360,151.0,213.0,32163.0,True,True
4596,42,102,2246.0,2396.0,1616.0,1828.0,144,4284,151.0,213.0,32163.0,True,False
4603,77,136,2744.0,2989.0,2488.0,2884.0,213,10472,246.0,397.0,97662.0,False,False
4606,85,80,2360.0,2510.0,1660.0,1873.0,165,6800,151.0,214.0,32314.0,True,False
4607,85,197,605.0,946.0,420.0,1088.0,282,16745,342.0,669.0,228798.0,False,True
4612,47,79,2276.0,2426.0,2024.0,2236.0,126,3713,151.0,213.0,32163.0,True,False
4613,96,74,1044.0,1194.0,1041.0,1253.0,170,7104,151.0,213.0,32163.0,True,False
4614,90,231,722.0,1047.0,505.0,1162.0,321,20790,326.0,658.0,214508.0,True,True
4619,49,91,1740.0,1890.0,1557.0,1769.0,140,4459,151.0,213.0,32163.0,False,False
4622,15,53,3284.0,3434.0,2855.0,3067.0,68,795,151.0,213.0,32163.0,True,False
4625,33,86,1885.0,2035.0,1818.0,2030.0,119,2838,151.0,213.0,32163.0,True,True
4626,62,64,2967.0,3117.0,2430.0,2642.0,126,3968,151.0,213.0,32163.0,True,True
4628,34,65,2110.0,2260.0,1738.0,1951.0,99,2210,151.0,214.0,32314.0,True,True
4632,53,90,1996.0,2146.0,1833.0,2045.0,143,4770,151.0,213.0,32163.0,False,False
4636,66,60,847.0,997.0,947.0,1159.0,126,3960,151.0,213.0,32163.0,False,False
4643,26,65,2240.0,2390.0,1730.0,1942.0,91,1690,151.0,213.0,32163.0,True,False
4646,24,46,3318.0,3468.0,2634.0,2846.0,70,1104,151.0,213.0,32163.0,True,True
4647,38,66,3220.0,3370.0,2710.0,2922.0,104,2508,151.0,213.0,32163.0,True,False
4648,125,104,3544.0,3906.0,2856.0,3193.0,229,13000,363.0,338.0,122694.0,True,False
4651,38,56,3094.0,3244.0,2462.0,2674.0,94,2128,151.0,213.0,32163.0,True,True
4652,166,188,856.0,1141.0,1045.0,1620.0,354,31208,286.0,576.0,164736.0,True,False
4657,93,180,1067.0,1345.0,807.0,1422.0,273,16740,279.0,616.0,171864.0,False,True
4659,37,26,3443.0,3593.0,3035.0,3247.0,63,962,151.0,213.0,32163.0,False,False
4660,22,45,2321.0,2471.0,1885.0,2097.0,67,990,151.0,213.0,32163.0,True,True
4673,110,61,983.0,1133.0,1104.0,1317.0,171,6710,151.0,214.0,32314.0,True,True
4674,64,44,3505.0,3655.0,2617.0,2829.0,108,2816,151.0,213.0,32163.0,True,False
4677,36,66,2154.0,2304.0,1702.0,1914.0,102,2376,151.0,213.0,32163.0,True,False
4680,58,59,801.0,951.0,878.0,1090.0,117,3422,151.0,213.0,32163.0,True,True
4690,62,54,3554.0,3913.0,2946.0,3275.0,116,3348,360.0,330.0,118800.0,True,True
4692,66,93,2064.0,2214.0,1879.0,2091.0,159,6138,151.0,213.0,32163.0,True,False
4693,68,61,2990.0,3140.0,2123.0,2335.0,129,4148,151.0,213.0,32163.0,True,False
4694,34,41,1539.0,1689.0,1239.0,1451.0,75,1394,151.0,213.0,32163.0,False,True
4695,45,131,2437.0,2587.0,2040.0,2252.0,176,5895,151.0,213.0,32163.0,False,False
4697,103,277,614.0,929.0,826.0,1428.0,380,28531,316.0,603.0,190548.0,True,False
4704,55,106,1980.0,2130.0,1883.0,2095.0,161,5830,151.0,213.0,32163.0,False,True
4718,45,50,2124.0,2274.0,1510.0,1722.0,95,2250,151.0,213.0,32163.0,True,False
4722,35,74,3251.0,3401.0,2679.0,2891.0,109,2590,151.0,213.0,32163.0,True,True
4729,73,63,3506.0,3859.0,2905.0,3239.0,136,4599,354.0,335.0,118590.0,False,False
4731,37,73,3478.0,3628.0,2794.0,3006.0,110,2701,151.0,213.0,32163.0,False,False
4738,74,71,2877.0,3027.0,2138.0,2350.0,145,5254,151.0,213.0,32163.0,False,True
4742,34,84,1349.0,1499.0,1107.0,1319.0,118,2856,151.0,213.0,32163.0,True,True
4743,47,80,2574.0,2724.0,2326.0,2538.0,127,3760,151.0,213.0,32163.0,False,False
4744,132,193,822.0,1129.0,680.0,1311.0,325,25476,308.0,632.0,194656.0,True,False
4745,29,89,2587.0,2737.0,2264.0,2477.0,118,2581,151.0,214.0,32314.0,True,False
4747,74,94,617.0,767.0,1054.0,1267.0,168,6956,151.0,214.0,32314.0,False,False
4751,74,132,1133.0,1395.0,1046.0,1627.0,206,9768,263.0,582.0,153066.0,True,True
4754,34,73,2831.0,2981.0,2498.0,2711.0,107,2482,151.0,214.0,32314.0,False,True
4756,47,48,1426.0,1576.0,1486.0,1698.0,95,2256,151.0,213.0,32163.0,True,False
4758,22,59,2158.0,2308.0,2180.0,2392.0,81,1298,151.0,213.0,32163.0,True,True
4759,60,76,1304.0,1454.0,1464.0,1676.0,136,4560,151.0,213.0,32163.0,False,False
4762,26,93,1156.0,1306.0,1205.0,1417.0,119,2418,151.0,213.0,32163.0,True,True
4769,59,84,3223.0,3373.0,2513.0,2725.0,143,4956,151.0,213.0,32163.0,True,True
4773,49,52,1633.0,1783.0,1476.0,1688.0,101,2548,151.0,213.0,32163.0,False,False
4775,157,235,827.0,1113.0,1055.0,1627.0,392,36895,287.0,573.0,164451.0,True,False
4777,54,68,2236.0,2386.0,1615.0,1827.0,122,3672,151.0,213.0,32163.0,True,True
4779,39,121,2122.0,2272.0,2005.0,2217.0,160,4719,151.0,213.0,32163.0,True,True
4780,40,108,2474.0,2624.0,1861.0,2073.0,148,4320,151.0,213.0,32163.0,True,True
4782,57,26,650.0,800.0,563.0,775.0,83,1482,151.0,213.0,32163.0,True,False
4786,28,76,1959.0,2109.0,1523.0,1736.0,104,2128,151.0,214.0,32314.0,False,True
4792,51,74,2033.0,2183.0,1960.0,2172.0,125,3774,151.0,213.0,32163.0,True,True
4793,38,82,2689.0,2839.0,2271.0,2484.0,120,3116,151.0,214.0,32314.0,True,False
4794,48,108,602.0,752.0,825.0,1037.0,156,5184,151.0,213.0,32163.0,True,False
4795,67,249,453.0,785.0,727.0,1340.0,316,16683,333.0,614.0,204462.0,True,False
4800,61,84,2407.0,2557.0,2251.0,2463.0,145,5124,151.0,213.0,32163.0,True,True
4801,50,96,3545.0,3695.0,2874.0,3086.0,146,4800,151.0,213.0,32163.0,True,True
4802,53,75,2860.0,3010.0,2285.0,2497.0,128,3975,151.0,213.0,32163.0,True,True
4803,58,77,2527.0,2677.0,2234.0,2446.0,135,4466,151.0,213.0,32163.0,True,True
4807,26,49,661.0,811.0,407.0,620.0,75,1274,151.0,214.0,32314.0,True,True
4810,49,106,1923.0,2073.0,1821.0,2033.0,155,5194,151.0,213.0,32163.0,True,True
4813,45,64,2007.0,2157.0,1890.0,2103.0,109,2880,151.0,214.0,32314.0,True,True
4819,66,185,630.0,943.0,841.0,1441.0,251,12210,314.0,601.0,188714.0,False,False
4820,55,105,1671.0,1821.0,1688.0,1901.0,160,5775,151.0,214.0,32314.0,False,False
4821,59,124,2071.0,2221.0,1996.0,2208.0,183,7316,151.0,213.0,32163.0,True,True
4825,83,181,2864.0,3125.0,2585.0,2967.0,264,15023,262.0,383.0,100346.0,True,True
4827,52,67,2900.0,3050.0,2609.0,2821.0,119,3484,151.0,213.0,32163.0,True,False
4828,41,87,2260.0,2410.0,1963.0,2175.0,128,3567,151.0,213.0,32163.0,True,False
4830,57,60,2493.0,2643.0,2282.0,2494.0,117,3420,151.0,213.0,32163.0,True,True
4831,33,71,1909.0,2059.0,1811.0,2023.0,104,2343,151.0,213.0,32163.0,True,False
4833,49,110,2441.0,2591.0,1626.0,1838.0,159,5390,151.0,213.0,32163.0,False,False
4842,29,65,3101.0,3251.0,2349.0,2561.0,94,1885,151.0,213.0,32163.0,True,False
4847,53,51,3129.0,3279.0,2327.0,2539.0,104,2703,151.0,213.0,32163.0,True,True
4849,35,107,2798.0,2948.0,1897.0,2109.0,142,3745,151.0,213.0,32163.0,True,False
4855,79,100,3108.0,3258.0,2552.0,2764.0,179,7900,151.0,213.0,32163.0,True,True
4856,38,67,1288.0,1438.0,920.0,1132.0,105,2546,151.0,213.0,32163.0,True,True
4858,98,191,653.0,961.0,885.0,1479.0,289,18718,309.0,595.0,183855.0,True,False
4859,62,54,2247.0,2397.0,1704.0,1916.0,116,3348,151.0,213.0,32163.0,True,True
4862,50,194,1308.0,1542.0,1353.0,1890.0,244,9700,235.0,538.0,126430.0,True,True
4864,94,102,3529.0,3891.0,2773.0,3118.0,196,9588,363.0,346.0,125598.0,True,True
4865,84,220,1180.0,1427.0,1283.0,1828.0,304,18480,248.0,546.0,135408.0,False,False
4866,54,48,2538.0,2688.0,2286.0,2498.0,102,2592,151.0,213.0,32163.0,False,False
4873,56,108,2039.0,2189.0,1757.0,1969.0,164,6048,151.0,213.0,32163.0,True,True
4874,170,191,869.0,1174.0,642.0,1280.0,361,32470,306.0,639.0,195534.0,True,True
4876,49,71,757.0,907.0,972.0,1184.0,120,3479,151.0,213.0,32163.0,True,False
4879,40,100,1588.0,1738.0,1059.0,1271.0,140,4000,151.0,213.0,32163.0,True,False
4884,130,233,1057.0,1343.0,688.0,1321.0,363,30290,287.0,634.0,181958.0,False,False
4887,32,77,3373.0,3523.0,2699.0,2911.0,109,2464,151.0,213.0,32163.0,True,True
4889,68,211,1298.0,1555.0,781.0,1402.0,279,14348,258.0,622.0,160476.0,True,True
4890,112,62,1040.0,1190.0,1110.0,1323.0,174,6944,151.0,214.0,32314.0,True,True
