event_id,roi_ustrip_min,roi_ustrip_max,roi_vstrip_min,roi_vstrip_max,roi_u_width,roi_v_width,n_u_entries_inside_roi,n_v_entries_inside_roi,n_u_unique_inside_roi,n_v_unique_inside_roi,n_u_adcpos_entries_inside_roi,n_v_adcpos_entries_inside_roi,n_u_unique_adcpos_inside_roi,n_v_unique_adcpos_inside_roi,n_uv_entries_inside_roi,n_uv_unique_inside_roi,n_uv_adcpos_entries_inside_roi,n_uv_unique_adcpos_inside_roi
26874,320.0,699.0,169.0,872.0,380.0,704.0,80,152,80,152,80,152,80,152,232,232,232,232
26876,3362.0,3512.0,2580.0,2792.0,151.0,213.0,27,110,27,110,27,110,27,110,137,137,137,137
26878,3565.0,3928.0,2892.0,3226.0,364.0,335.0,80,58,80,58,80,58,80,58,138,138,138,138
26883,3127.0,3277.0,2586.0,2798.0,151.0,213.0,36,62,36,62,36,62,36,62,98,98,98,98
26886,2628.0,2778.0,2094.0,2307.0,151.0,214.0,44,84,44,84,44,84,44,84,128,128,128,128
26889,1098.0,1248.0,1130.0,1342.0,151.0,213.0,76,86,76,86,76,86,76,86,162,162,162,162
26892,1500.0,1650.0,1404.0,1616.0,151.0,213.0,59,70,59,70,59,70,59,70,129,129,129,129
26894,3473.0,3623.0,2764.0,2976.0,151.0,213.0,69,60,69,60,69,60,69,60,129,129,129,129
26896,737.0,887.0,980.0,1192.0,151.0,213.0,37,67,37,67,37,67,37,67,104,104,104,104
26900,1653.0,1803.0,1246.0,1458.0,151.0,213.0,67,60,67,60,67,60,67,60,127,127,127,127
26901,967.0,1117.0,791.0,1003.0,151.0,213.0,109,100,109,100,109,100,109,100,209,209,209,209
26909,2881.0,3031.0,2042.0,2254.0,151.0,213.0,56,113,56,113,56,113,56,113,169,169,169,169
26910,3071.0,3221.0,2162.0,2374.0,151.0,213.0,24,98,24,98,24,98,24,98,122,122,122,122
26914,3063.0,3213.0,2237.0,2449.0,151.0,213.0,38,48,38,48,38,48,38,48,86,86,86,86
26917,1897.0,2062.0,1734.0,2225.0,166.0,492.0,40,167,40,167,40,167,40,167,207,207,207,207
26918,3130.0,3280.0,2742.0,2955.0,151.0,214.0,73,122,73,122,73,122,73,122,195,195,195,195
26932,1739.0,1889.0,1328.0,1540.0,151.0,213.0,34,84,34,84,34,84,34,84,118,118,118,118
26933,2874.0,3024.0,2576.0,2788.0,151.0,213.0,49,51,49,51,49,51,49,51,100,100,100,100
26935,1772.0,1922.0,1695.0,1907.0,151.0,213.0,23,67,23,67,23,67,23,67,90,90,90,90
26938,2926.0,3076.0,2510.0,2722.0,151.0,213.0,19,86,19,86,19,86,19,86,105,105,105,105
26943,1298.0,1448.0,1228.0,1440.0,151.0,213.0,31,41,31,41,31,41,31,41,72,72,72,72
26944,3412.0,3562.0,2427.0,2640.0,151.0,214.0,53,87,53,87,53,87,53,87,140,140,140,140
26949,3187.0,3337.0,2202.0,2414.0,151.0,213.0,62,72,62,72,62,72,62,72,134,134,134,134
26954,2236.0,2386.0,1890.0,2102.0,151.0,213.0,47,66,47,66,47,66,47,66,113,113,113,113
26955,2936.0,3086.0,2026.0,2239.0,151.0,214.0,61,113,61,113,61,113,61,113,174,174,174,174
26956,2902.0,3052.0,2332.0,2544.0,151.0,213.0,52,99,52,99,52,99,52,99,151,151,151,151
26958,710.0,860.0,1036.0,1248.0,151.0,213.0,28,90,28,90,28,90,28,90,118,118,118,118
26960,2527.0,2677.0,2380.0,2592.0,151.0,213.0,18,69,18,69,18,69,18,69,87,87,87,87
26967,1811.0,1961.0,1454.0,1666.0,151.0,213.0,63,60,63,60,63,60,63,60,123,123,123,123
26970,2455.0,2605.0,2166.0,2378.0,151.0,213.0,48,105,48,105,48,105,48,105,153,153,153,153
26971,1818.0,1968.0,1632.0,1844.0,151.0,213.0,19,109,19,109,19,109,19,109,128,128,128,128
26974,2829.0,2979.0,2436.0,2648.0,151.0,213.0,43,87,43,87,43,87,43,87,130,130,130,130
26979,2554.0,2704.0,2262.0,2475.0,151.0,214.0,70,129,70,129,70,129,70,129,199,199,199,199
26984,2473.0,2623.0,2176.0,2388.0,151.0,213.0,53,89,53,89,53,89,53,89,142,142,142,142
26988,2868.0,3018.0,2568.0,2780.0,151.0,213.0,53,109,53,109,53,109,53,109,162,162,162,162
26989,2147.0,2297.0,1736.0,1948.0,151.0,213.0,69,70,69,70,69,70,69,70,139,139,139,139
26997,1029.0,1179.0,992.0,1204.0,151.0,213.0,83,107,83,107,83,107,83,107,190,190,190,190
26998,2277.0,2427.0,2156.0,2368.0,151.0,213.0,72,81,72,81,72,81,72,81,153,153,153,153
27000,1462.0,1612.0,1485.0,1697.0,151.0,213.0,73,111,73,111,73,111,73,111,184,184,184,184
27001,1549.0,1699.0,1590.0,1802.0,151.0,213.0,81,112,81,112,81,112,81,112,193,193,193,193
27003,3193.0,3343.0,2280.0,2492.0,151.0,213.0,42,71,42,71,42,71,42,71,113,113,113,113
27004,3286.0,3436.0,2538.0,2750.0,151.0,213.0,49,71,49,71,49,71,49,71,120,120,120,120
27006,1441.0,1591.0,1033.0,1245.0,151.0,213.0,17,58,17,58,17,58,17,58,75,75,75,75
27009,3204.0,3354.0,2656.0,2868.0,151.0,213.0,14,23,14,23,14,23,14,23,37,37,37,37
27012,1481.0,1631.0,1351.0,1563.0,151.0,213.0,73,82,73,82,73,82,73,82,155,155,155,155
27014,2424.0,2574.0,1848.0,2060.0,151.0,213.0,57,101,57,101,57,101,57,101,158,158,158,158
27016,1539.0,1689.0,1203.0,1415.0,151.0,213.0,48,89,48,89,48,89,48,89,137,137,137,137
27017,2523.0,2673.0,1881.0,2093.0,151.0,213.0,54,78,54,78,54,78,54,78,132,132,132,132
27020,3170.0,3320.0,2673.0,2885.0,151.0,213.0,34,65,34,65,34,65,34,65,99,99,99,99
27029,665.0,815.0,637.0,849.0,151.0,213.0,51,54,51,54,51,54,51,54,105,105,105,105
27030,3161.0,3460.0,2831.0,3183.0,300.0,353.0,81,103,81,103,81,103,81,103,184,184,184,184
27031,1363.0,1513.0,1574.0,1787.0,151.0,214.0,78,107,78,107,78,107,78,107,185,185,185,185
27034,1550.0,1700.0,1506.0,1718.0,151.0,213.0,45,104,45,104,45,104,45,104,149,149,149,149
27036,1728.0,1934.0,878.0,1483.0,207.0,606.0,45,152,45,152,45,152,45,152,197,197,197,197
27037,3305.0,3455.0,2857.0,3070.0,151.0,214.0,44,67,44,67,44,67,44,67,111,111,111,111
27039,2296.0,2446.0,1992.0,2204.0,151.0,213.0,45,79,45,79,45,79,45,79,124,124,124,124
27043,2470.0,2620.0,1890.0,2102.0,151.0,213.0,94,69,94,69,94,69,94,69,163,163,163,163
27046,2469.0,2619.0,2102.0,2314.0,151.0,213.0,59,108,59,108,59,108,59,108,167,167,167,167
27049,1489.0,1639.0,990.0,1202.0,151.0,213.0,16,89,16,89,16,89,16,89,105,105,105,105
27050,2735.0,2885.0,2263.0,2475.0,151.0,213.0,46,79,46,79,46,79,46,79,125,125,125,125
27051,2114.0,2264.0,1899.0,2111.0,151.0,213.0,74,109,74,109,74,109,74,109,183,183,183,183
27054,1663.0,1813.0,1368.0,1580.0,151.0,213.0,32,97,32,97,32,97,32,97,129,129,129,129
27061,2286.0,2436.0,1625.0,1837.0,151.0,213.0,31,109,31,109,31,109,31,109,140,140,140,140
27064,3228.0,3378.0,2750.0,2962.0,151.0,213.0,56,45,56,45,56,45,56,45,101,101,101,101
27066,1972.0,2122.0,1467.0,1679.0,151.0,213.0,61,96,61,96,61,96,61,96,157,157,157,157
27073,3225.0,3375.0,2381.0,2593.0,151.0,213.0,28,89,28,89,28,89,28,89,117,117,117,117
27074,847.0,1133.0,1035.0,1611.0,287.0,577.0,160,190,160,190,160,190,160,190,350,350,350,350
27075,3068.0,3218.0,2600.0,2812.0,151.0,213.0,30,85,30,85,30,85,30,85,115,115,115,115
27078,1191.0,1341.0,1345.0,1557.0,151.0,213.0,53,89,53,89,53,89,53,89,142,142,142,142
27082,2172.0,2322.0,1824.0,2036.0,151.0,213.0,51,95,51,95,51,95,51,95,146,146,146,146
27083,735.0,885.0,595.0,807.0,151.0,213.0,44,31,44,31,44,31,44,31,75,75,75,75
27087,3155.0,3305.0,2456.0,2668.0,151.0,213.0,62,97,62,97,62,97,62,97,159,159,159,159
27089,2061.0,2211.0,1512.0,1724.0,151.0,213.0,39,70,39,70,39,70,39,70,109,109,109,109
27094,526.0,854.0,717.0,1335.0,329.0,619.0,120,219,120,219,120,219,120,219,339,339,339,339
27099,2588.0,2738.0,2149.0,2361.0,151.0,213.0,81,96,81,96,81,96,81,96,177,177,177,177
27102,3363.0,3513.0,2520.0,2732.0,151.0,213.0,16,78,16,78,16,78,16,78,94,94,94,94
27103,1194.0,1344.0,811.0,1023.0,151.0,213.0,36,52,36,52,36,52,36,52,88,88,88,88
27105,1226.0,1376.0,1150.0,1362.0,151.0,213.0,55,52,55,52,55,52,55,52,107,107,107,107
27106,2956.0,3106.0,2424.0,2637.0,151.0,214.0,56,75,56,75,56,75,56,75,131,131,131,131
27109,700.0,850.0,805.0,1017.0,151.0,213.0,45,31,45,31,45,31,45,31,76,76,76,76
27110,1751.0,1901.0,1658.0,1870.0,151.0,213.0,16,75,16,75,16,75,16,75,91,91,91,91
27111,2383.0,2533.0,2166.0,2378.0,151.0,213.0,40,108,40,108,40,108,40,108,148,148,148,148
27113,3277.0,3427.0,2366.0,2578.0,151.0,213.0,32,41,32,41,32,41,32,41,73,73,73,73
27114,3551.0,3915.0,2818.0,3158.0,365.0,341.0,91,78,91,78,91,78,91,78,169,169,169,169
27123,2535.0,3967.0,1219.0,3455.0,1433.0,2237.0,318,701,318,701,318,701,318,701,1019,1019,1019,1019
27124,2535.0,3967.0,1219.0,3455.0,1433.0,2237.0,349,709,349,709,349,709,349,709,1058,1058,1058,1058
27126,1096.0,1246.0,707.0,920.0,151.0,214.0,72,58,72,58,72,58,72,58,130,130,130,130
27129,2941.0,3091.0,2213.0,2425.0,151.0,213.0,70,107,70,107,70,107,70,107,177,177,177,177
27134,322.0,687.0,390.0,1056.0,366.0,667.0,51,164,51,164,51,164,51,164,215,215,215,215
27136,2582.0,2732.0,2019.0,2231.0,151.0,213.0,55,107,55,107,55,107,55,107,162,162,162,162
27141,3409.0,3559.0,2813.0,3025.0,151.0,213.0,21,49,21,49,21,49,21,49,70,70,70,70
27149,1424.0,1574.0,1411.0,1623.0,151.0,213.0,34,89,34,89,34,89,34,89,123,123,123,123
27150,779.0,929.0,647.0,859.0,151.0,213.0,36,39,36,39,36,39,36,39,75,75,75,75
27153,1016.0,1166.0,1258.0,1470.0,151.0,213.0,112,69,112,69,112,69,112,69,181,181,181,181
27156,1205.0,1355.0,1394.0,1607.0,151.0,214.0,42,113,42,113,42,113,42,113,155,155,155,155
27158,301.0,658.0,508.0,1154.0,358.0,647.0,80,206,80,206,80,206,80,206,286,286,286,286
27163,3531.0,3681.0,2874.0,3086.0,151.0,213.0,37,54,37,54,37,54,37,54,91,91,91,91
27166,2869.0,3019.0,2197.0,2409.0,151.0,213.0,37,98,37,98,37,98,37,98,135,135,135,135
27167,1916.0,2066.0,1864.0,2077.0,151.0,214.0,41,47,41,47,41,47,41,47,88,88,88,88
27169,2405.0,2555.0,1944.0,2156.0,151.0,213.0,65,77,65,77,65,77,65,77,142,142,142,142
27170,2492.0,2642.0,1673.0,1886.0,151.0,214.0,69,61,69,61,69,61,69,61,130,130,130,130
27171,3422.0,3572.0,2827.0,3039.0,151.0,213.0,45,45,45,45,45,45,45,45,90,90,90,90
27172,948.0,1098.0,815.0,1027.0,151.0,213.0,89,82,89,82,89,82,89,82,171,171,171,171
27174,1809.0,1959.0,1773.0,1985.0,151.0,213.0,25,85,25,85,25,85,25,85,110,110,110,110
27176,1132.0,1282.0,1204.0,1416.0,151.0,213.0,57,68,57,68,57,68,57,68,125,125,125,125
27179,2011.0,2161.0,1640.0,1852.0,151.0,213.0,27,114,27,114,27,114,27,114,141,141,141,141
27183,2580.0,2730.0,2097.0,2309.0,151.0,213.0,76,91,76,91,76,91,76,91,167,167,167,167
27187,448.0,780.0,744.0,1355.0,333.0,612.0,81,225,81,225,81,225,81,225,306,306,306,306
27188,1585.0,1735.0,1526.0,1738.0,151.0,213.0,49,63,49,63,49,63,49,63,112,112,112,112
27189,942.0,1215.0,1130.0,1693.0,274.0,564.0,124,191,124,191,124,191,124,191,315,315,315,315
27194,1582.0,1732.0,1561.0,1773.0,151.0,213.0,30,117,30,117,30,117,30,117,147,147,147,147
27195,1499.0,1649.0,1666.0,1878.0,151.0,213.0,60,100,60,100,60,100,60,100,160,160,160,160
27204,1633.0,1783.0,1551.0,1763.0,151.0,213.0,69,103,69,103,69,103,69,103,172,172,172,172
27205,2613.0,2763.0,2343.0,2555.0,151.0,213.0,42,57,42,57,42,57,42,57,99,99,99,99
27208,1721.0,1871.0,1750.0,1962.0,151.0,213.0,66,61,66,61,66,61,66,61,127,127,127,127
27214,3157.0,3307.0,2545.0,2757.0,151.0,213.0,75,104,75,104,75,104,75,104,179,179,179,179
27219,2851.0,3001.0,2178.0,2391.0,151.0,214.0,85,86,85,86,85,86,85,86,171,171,171,171
27221,2450.0,2600.0,2124.0,2336.0,151.0,213.0,64,77,64,77,64,77,64,77,141,141,141,141
27222,3173.0,3323.0,2457.0,2669.0,151.0,213.0,83,81,83,81,83,81,83,81,164,164,164,164
27230,2847.0,2997.0,2253.0,2465.0,151.0,213.0,57,115,57,115,57,115,57,115,172,172,172,172
27231,2304.0,2454.0,1827.0,2039.0,151.0,213.0,48,135,48,135,48,135,48,135,183,183,183,183
27234,1005.0,1155.0,1139.0,1352.0,151.0,214.0,112,102,112,102,112,102,112,102,214,214,214,214
27236,595.0,745.0,656.0,869.0,151.0,214.0,43,72,43,72,43,72,43,72,115,115,115,115
27239,1050.0,1334.0,725.0,1352.0,285.0,628.0,139,252,139,252,139,252,139,252,391,391,391,391
27240,1133.0,1283.0,1230.0,1442.0,151.0,213.0,44,106,44,106,44,106,44,106,150,150,150,150
27242,3265.0,3415.0,2264.0,2477.0,151.0,214.0,40,96,40,96,40,96,40,96,136,136,136,136
27246,3229.0,3379.0,2788.0,3000.0,151.0,213.0,27,54,27,54,27,54,27,54,81,81,81,81
27249,2822.0,2972.0,2652.0,2864.0,151.0,213.0,55,59,55,59,55,59,55,59,114,114,114,114
27250,2606.0,2756.0,2261.0,2473.0,151.0,213.0,42,98,42,98,42,98,42,98,140,140,140,140
27253,2288.0,2438.0,1927.0,2139.0,151.0,213.0,59,102,59,102,59,102,59,102,161,161,161,161
27257,810.0,960.0,610.0,822.0,151.0,213.0,57,70,57,70,57,70,57,70,127,127,127,127
27260,760.0,910.0,1096.0,1308.0,151.0,213.0,39,71,39,71,39,71,39,71,110,110,110,110
27266,2079.0,2229.0,1771.0,1983.0,151.0,213.0,26,63,26,63,26,63,26,63,89,89,89,89
27267,3098.0,3248.0,2288.0,2500.0,151.0,213.0,47,55,47,55,47,55,47,55,102,102,102,102
27270,610.0,760.0,599.0,812.0,151.0,214.0,18,34,18,34,18,34,18,34,52,52,52,52
27274,581.0,731.0,700.0,912.0,151.0,213.0,44,51,44,51,44,51,44,51,95,95,95,95
27280,2097.0,2255.0,1833.0,2311.0,159.0,479.0,49,195,49,195,49,195,49,195,244,244,244,244
27283,3181.0,3331.0,2772.0,2984.0,151.0,213.0,78,78,78,78,78,78,78,78,156,156,156,156
27284,1578.0,1728.0,1247.0,1459.0,151.0,213.0,39,84,39,84,39,84,39,84,123,123,123,123
27294,3334.0,3484.0,2805.0,3017.0,151.0,213.0,65,58,65,58,65,58,65,58,123,123,123,123
27295,892.0,1042.0,771.0,983.0,151.0,213.0,66,54,66,54,66,54,66,54,120,120,120,120
27297,1459.0,1609.0,1165.0,1377.0,151.0,213.0,60,120,60,120,60,120,60,120,180,180,180,180
27298,1319.0,1469.0,1215.0,1427.0,151.0,213.0,77,90,77,90,77,90,77,90,167,167,167,167
27303,2181.0,2331.0,1704.0,1916.0,151.0,213.0,84,111,84,111,84,111,84,111,195,195,195,195
27306,1725.0,1875.0,1605.0,1817.0,151.0,213.0,24,100,24,100,24,100,24,100,124,124,124,124
27308,491.0,833.0,538.0,1184.0,343.0,647.0,56,227,56,227,56,227,56,227,283,283,283,283
27309,994.0,1144.0,699.0,911.0,151.0,213.0,136,50,136,50,136,50,136,50,186,186,186,186
27311,2116.0,2266.0,1868.0,2080.0,151.0,213.0,82,89,82,89,82,89,82,89,171,171,171,171
27314,2736.0,2886.0,2425.0,2637.0,151.0,213.0,34,77,34,77,34,77,34,77,111,111,111,111
27315,1871.0,2021.0,1394.0,1607.0,151.0,214.0,46,68,46,68,46,68,46,68,114,114,114,114
27316,3197.0,3347.0,2402.0,2614.0,151.0,213.0,15,44,15,44,15,44,15,44,59,59,59,59
27320,2761.0,2911.0,2559.0,2771.0,151.0,213.0,69,75,69,75,69,75,69,75,144,144,144,144
27323,1772.0,1922.0,1215.0,1428.0,151.0,214.0,24,82,24,82,24,82,24,82,106,106,106,106
27325,1221.0,1371.0,1037.0,1249.0,151.0,213.0,29,75,29,75,29,75,29,75,104,104,104,104
27326,3150.0,3300.0,2462.0,2674.0,151.0,213.0,78,94,78,94,78,94,78,94,172,172,172,172
27327,2724.0,2874.0,1990.0,2202.0,151.0,213.0,72,97,72,97,72,97,72,97,169,169,169,169
27328,1499.0,1649.0,1536.0,1748.0,151.0,213.0,72,98,72,98,72,98,72,98,170,170,170,170
27329,2809.0,2959.0,2424.0,2636.0,151.0,213.0,54,56,54,56,54,56,54,56,110,110,110,110
27330,762.0,1092.0,369.0,1048.0,331.0,680.0,129,169,129,169,129,169,129,169,298,298,298,298
27331,682.0,832.0,909.0,1122.0,151.0,214.0,60,61,60,61,60,61,60,61,121,121,121,121
27333,2427.0,2577.0,2214.0,2426.0,151.0,213.0,45,59,45,59,45,59,45,59,104,104,104,104
27341,1731.0,1881.0,1536.0,1748.0,151.0,213.0,36,74,36,74,36,74,36,74,110,110,110,110
27343,2464.0,2614.0,2250.0,2462.0,151.0,213.0,55,80,55,80,55,80,55,80,135,135,135,135
27345,931.0,1081.0,748.0,961.0,151.0,214.0,54,44,54,44,54,44,54,44,98,98,98,98
27347,2855.0,3005.0,2591.0,2803.0,151.0,213.0,27,75,27,75,27,75,27,75,102,102,102,102
27348,1381.0,1531.0,1108.0,1320.0,151.0,213.0,51,117,51,117,51,117,51,117,168,168,168,168
27350,1384.0,1534.0,1300.0,1512.0,151.0,213.0,50,72,50,72,50,72,50,72,122,122,122,122
27352,1472.0,1622.0,1221.0,1433.0,151.0,213.0,41,94,41,94,41,94,41,94,135,135,135,135
27354,1659.0,1809.0,1533.0,1745.0,151.0,213.0,38,91,38,91,38,91,38,91,129,129,129,129
27362,3589.0,3739.0,2752.0,2964.0,151.0,213.0,60,48,60,48,60,48,60,48,108,108,108,108
27363,759.0,909.0,1002.0,1214.0,151.0,213.0,33,115,33,115,33,115,33,115,148,148,148,148
27365,2753.0,2903.0,2009.0,2221.0,151.0,213.0,69,54,69,54,69,54,69,54,123,123,123,123
27366,1778.0,1928.0,1612.0,1824.0,151.0,213.0,47,80,47,80,47,80,47,80,127,127,127,127
27371,1121.0,1408.0,507.0,1167.0,288.0,661.0,40,190,40,190,40,190,40,190,230,230,230,230
27372,2522.0,2672.0,2238.0,2450.0,151.0,213.0,28,97,28,97,28,97,28,97,125,125,125,125
27374,1178.0,1437.0,1001.0,1589.0,260.0,589.0,58,176,58,176,58,176,58,176,234,234,234,234
27382,1659.0,1809.0,1268.0,1480.0,151.0,213.0,54,70,54,70,54,70,54,70,124,124,124,124
27383,2823.0,2973.0,2559.0,2771.0,151.0,213.0,51,77,51,77,51,77,51,77,128,128,128,128
27386,3266.0,3416.0,2832.0,3045.0,151.0,214.0,48,101,48,101,48,101,48,101,149,149,149,149
27391,667.0,817.0,824.0,1037.0,151.0,214.0,37,77,37,77,37,77,37,77,114,114,114,114
27392,2145.0,2295.0,1757.0,1969.0,151.0,213.0,28,100,28,100,28,100,28,100,128,128,128,128
27394,2723.0,2873.0,2533.0,2745.0,151.0,213.0,52,100,52,100,52,100,52,100,152,152,152,152
27395,3514.0,3867.0,2935.0,3267.0,354.0,333.0,115,104,115,104,115,104,115,104,219,219,219,219
27396,1459.0,1609.0,1011.0,1223.0,151.0,213.0,46,114,46,114,46,114,46,114,160,160,160,160
27399,1529.0,1679.0,1267.0,1479.0,151.0,213.0,54,113,54,113,54,113,54,113,167,167,167,167
27402,2160.0,2310.0,1756.0,1968.0,151.0,213.0,48,106,48,106,48,106,48,106,154,154,154,154
27403,594.0,926.0,565.0,1210.0,333.0,646.0,103,171,103,171,103,171,103,171,274,274,274,274
27405,594.0,926.0,565.0,1210.0,333.0,646.0,90,193,90,193,90,193,90,193,283,283,283,283
27406,804.0,954.0,826.0,1038.0,151.0,213.0,35,63,35,63,35,63,35,63,98,98,98,98
27407,3500.0,3851.0,2921.0,3254.0,352.0,334.0,102,64,102,64,102,64,102,64,166,166,166,166
27408,2626.0,2776.0,2201.0,2414.0,151.0,214.0,71,65,71,65,71,65,71,65,136,136,136,136
27417,2806.0,2956.0,2343.0,2555.0,151.0,213.0,61,94,61,94,61,94,61,94,155,155,155,155
27420,713.0,863.0,703.0,915.0,151.0,213.0,42,52,42,52,42,52,42,52,94,94,94,94
27422,1275.0,1425.0,933.0,1145.0,151.0,213.0,55,62,55,62,55,62,55,62,117,117,117,117
27424,2150.0,2300.0,2058.0,2270.0,151.0,213.0,66,56,66,56,66,56,66,56,122,122,122,122
27428,3170.0,3320.0,2413.0,2625.0,151.0,213.0,57,106,57,106,57,106,57,106,163,163,163,163
27433,1914.0,2064.0,1936.0,2148.0,151.0,213.0,80,77,80,77,80,77,80,77,157,157,157,157
27437,1212.0,1362.0,1071.0,1283.0,151.0,213.0,53,80,53,80,53,80,53,80,133,133,133,133
27438,2247.0,2397.0,1635.0,1847.0,151.0,213.0,51,88,51,88,51,88,51,88,139,139,139,139
27443,1325.0,1569.0,1044.0,1627.0,245.0,584.0,88,241,88,241,88,241,88,241,329,329,329,329
27448,888.0,1185.0,763.0,1383.0,298.0,621.0,149,206,149,206,149,206,149,206,355,355,355,355
27451,2479.0,2629.0,1820.0,2033.0,151.0,214.0,43,65,43,65,43,65,43,65,108,108,108,108
27453,1065.0,1215.0,1160.0,1372.0,151.0,213.0,94,127,94,127,94,127,94,127,221,221,221,221
27455,272.0,656.0,166.0,868.0,385.0,703.0,66,96,66,96,66,96,66,96,162,162,162,162
27456,444.0,594.0,774.0,986.0,151.0,213.0,28,51,28,51,28,51,28,51,79,79,79,79
27457,1758.0,1908.0,1871.0,2083.0,151.0,213.0,48,93,48,93,48,93,48,93,141,141,141,141
27458,2717.0,2867.0,2219.0,2431.0,151.0,213.0,42,117,42,117,42,117,42,117,159,159,159,159
27461,619.0,769.0,959.0,1171.0,151.0,213.0,66,96,66,96,66,96,66,96,162,162,162,162
27464,2098.0,2248.0,1753.0,1965.0,151.0,213.0,68,103,68,103,68,103,68,103,171,171,171,171
27466,2249.0,2399.0,2130.0,2342.0,151.0,213.0,54,106,54,106,54,106,54,106,160,160,160,160
27468,965.0,1115.0,747.0,959.0,151.0,213.0,102,64,102,64,102,64,102,64,166,166,166,166
27476,972.0,1264.0,708.0,1337.0,293.0,630.0,188,202,188,202,188,202,188,202,390,390,390,390
27477,1409.0,1559.0,1216.0,1428.0,151.0,213.0,72,83,72,83,72,83,72,83,155,155,155,155
27480,771.0,1063.0,1038.0,1611.0,293.0,574.0,101,231,101,231,101,231,101,231,332,332,332,332
27481,2376.0,2526.0,1995.0,2207.0,151.0,213.0,39,67,39,67,39,67,39,67,106,106,106,106
27489,1668.0,1818.0,1519.0,1731.0,151.0,213.0,55,129,55,129,55,129,55,129,184,184,184,184
27494,902.0,1052.0,971.0,1183.0,151.0,213.0,60,79,60,79,60,79,60,79,139,139,139,139
27495,3534.0,3684.0,2842.0,3054.0,151.0,213.0,55,77,55,77,55,77,55,77,132,132,132,132
27496,2507.0,2657.0,2149.0,2361.0,151.0,213.0,52,74,52,74,52,74,52,74,126,126,126,126
27498,1121.0,1271.0,1041.0,1253.0,151.0,213.0,52,95,52,95,52,95,52,95,147,147,147,147
27502,1849.0,1999.0,1401.0,1613.0,151.0,213.0,56,95,56,95,56,95,56,95,151,151,151,151
27503,471.0,820.0,459.0,1118.0,350.0,660.0,81,131,81,131,81,131,81,131,212,212,212,212
27505,739.0,1035.0,997.0,1576.0,297.0,580.0,81,184,81,184,81,184,81,184,265,265,265,265
27507,1194.0,1344.0,1208.0,1421.0,151.0,214.0,63,119,63,119,63,119,63,119,182,182,182,182
27508,3032.0,3182.0,2156.0,2368.0,151.0,213.0,63,64,63,64,63,64,63,64,127,127,127,127
27509,2083.0,2233.0,1589.0,1801.0,151.0,213.0,32,72,32,72,32,72,32,72,104,104,104,104
27512,2159.0,2309.0,1936.0,2149.0,151.0,214.0,59,92,59,92,59,92,59,92,151,151,151,151
27517,3345.0,3495.0,2857.0,3069.0,151.0,213.0,49,60,49,60,49,60,49,60,109,109,109,109
27519,1412.0,1562.0,1269.0,1481.0,151.0,213.0,79,90,79,90,79,90,79,90,169,169,169,169
27521,2817.0,2967.0,2430.0,2642.0,151.0,213.0,59,90,59,90,59,90,59,90,149,149,149,149
27522,2163.0,2313.0,1976.0,2188.0,151.0,213.0,53,59,53,59,53,59,53,59,112,112,112,112
27526,1557.0,1707.0,1640.0,1852.0,151.0,213.0,16,51,16,51,16,51,16,51,67,67,67,67
27533,3255.0,3405.0,2412.0,2624.0,151.0,213.0,27,76,27,76,27,76,27,76,103,103,103,103
27534,875.0,1025.0,794.0,1006.0,151.0,213.0,65,89,65,89,65,89,65,89,154,154,154,154
27536,1959.0,2109.0,1606.0,1818.0,151.0,213.0,69,51,69,51,69,51,69,51,120,120,120,120
27539,1351.0,1501.0,950.0,1162.0,151.0,213.0,50,83,50,83,50,83,50,83,133,133,133,133
27540,1855.0,2005.0,1281.0,1493.0,151.0,213.0,55,83,55,83,55,83,55,83,138,138,138,138
27541,2899.0,3049.0,2109.0,2321.0,151.0,213.0,74,113,74,113,74,113,74,113,187,187,187,187
27542,1727.0,1877.0,1654.0,1866.0,151.0,213.0,67,114,67,114,67,114,67,114,181,181,181,181
27544,2770.0,2920.0,2053.0,2265.0,151.0,213.0,32,56,32,56,32,56,32,56,88,88,88,88
27545,1499.0,1649.0,1183.0,1395.0,151.0,213.0,60,60,60,60,60,60,60,60,120,120,120,120
27546,1522.0,1672.0,1549.0,1761.0,151.0,213.0,46,56,46,56,46,56,46,56,102,102,102,102
27547,442.0,775.0,735.0,1347.0,334.0,613.0,45,239,45,239,45,239,45,239,284,284,284,284
27549,488.0,842.0,351.0,1028.0,355.0,678.0,43,82,43,82,43,82,43,82,125,125,125,125
27550,3409.0,3559.0,2810.0,3022.0,151.0,213.0,40,83,40,83,40,83,40,83,123,123,123,123
27551,1329.0,1479.0,1332.0,1544.0,151.0,213.0,52,80,52,80,52,80,52,80,132,132,132,132
27553,2707.0,2857.0,2430.0,2642.0,151.0,213.0,68,96,68,96,68,96,68,96,164,164,164,164
27554,368.0,711.0,651.0,1274.0,344.0,624.0,20,171,20,171,20,171,20,171,191,191,191,191
27557,2726.0,2876.0,2206.0,2418.0,151.0,213.0,51,82,51,82,51,82,51,82,133,133,133,133
27567,1114.0,1264.0,782.0,994.0,151.0,213.0,69,99,69,99,69,99,69,99,168,168,168,168
27568,2626.0,2776.0,2321.0,2533.0,151.0,213.0,54,127,54,127,54,127,54,127,181,181,181,181
27572,2319.0,2469.0,1910.0,2122.0,151.0,213.0,48,79,48,79,48,79,48,79,127,127,127,127
